directory,filename,best_deployment,best_throughput,best_drop_rate,better_combination,better_throughput,better_drop_rate,diff
results,performance_20251224_075835_model_schedules_m_r_r_t_y_test.json,combination_10,15.17,516.0,combination_4,15.21,581.0,0.040000000000000924
results,performance_20251224_075503_model_schedules_m_r_r_t_test.json,combination_12,22.86,444.0,combination_4,22.9,451.0,0.03999999999999915
results,performance_20251224_065015_model_schedules_g_m_r_t_x2.json,combination_2,24.61,581.0,combination_14,24.65,603.0,0.03999999999999915
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_153,21.68,184.0,0.03999999999999915
results,performance_20251224_035931_model_schedules_g_m_r_r_s_s_t_x2.json,combination_70,21.84,118.0,combination_118,21.87,255.0,0.030000000000001137
results,performance_20251224_084037_model_schedules_m_r_r_v_y_x3.json,combination_13,15.19,591.0,combination_9,15.22,663.0,0.030000000000001137
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_392,21.02,381.0,0.030000000000001137
results,performance_20251224_085814_model_schedules_m_r_r.json,combination_6,20.04,715.0,combination_3,20.07,740.0,0.030000000000001137
results,performance_20251224_052259_model_schedules_g_m_r_r_s_t_test.json,combination_40,21.74,283.0,combination_33,21.76,311.0,0.020000000000003126
results,performance_20251224_052259_model_schedules_g_m_r_r_s_t_test.json,combination_40,21.74,283.0,combination_44,21.76,322.0,0.020000000000003126
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_28,22.35,263.0,0.020000000000003126
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_98,22.35,228.0,0.020000000000003126
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_479,21.01,307.0,0.020000000000003126
results,performance_20251224_084037_model_schedules_m_r_r_v_y_x3.json,combination_13,15.19,591.0,combination_4,15.21,989.0,0.02000000000000135
results,performance_20251224_084037_model_schedules_m_r_r_v_y_x3.json,combination_13,15.19,591.0,combination_6,15.21,619.0,0.02000000000000135
results,performance_20251224_035931_model_schedules_g_m_r_r_s_s_t_x2.json,combination_70,21.84,118.0,combination_41,21.86,306.0,0.019999999999999574
results,performance_20251223_160629_model_schedules_g_m_r_r_s_s_t_v_test.json,combination_13,23.97,99.0,combination_7,23.99,177.0,0.019999999999999574
results,performance_20251224_075835_model_schedules_m_r_r_t_y_test.json,combination_10,15.17,516.0,combination_14,15.19,588.0,0.019999999999999574
results,performance_20251223_160629_model_schedules_g_m_r_r_s_s_t_v_test.json,combination_13,23.97,99.0,combination_197,23.98,150.0,0.010000000000001563
results,performance_20251224_090706_model_schedules_m_r_t_y.json,combination_16,16.73,667.0,combination_11,16.74,738.0,0.00999999999999801
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_168,21.65,196.0,0.00999999999999801
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_246,21.65,184.0,0.00999999999999801
