epoch,util_gpu,util_mem,mem_used_mib,power_w,cpu_pct,cpu_nbusy,ram_used_mib
1783075412.560,6,0,2407,76.5,7.6,1,19982
1783075412.761,6,0,2407,76.5,2.7,0,19983
1783075412.961,6,0,2407,76.5,2.1,0,19983
1783075413.162,6,0,2403,76.5,1.8,0,19983
1783075413.363,6,0,2403,76.5,7.0,0,19985
1783075413.563,12,0,2403,76.2,1.4,0,19985
1783075413.764,12,0,2403,76.2,0.9,0,19972
1783075413.965,12,0,2404,75.2,1.0,0,19972
1783075414.165,12,0,2740,75.2,11.1,2,20119
1783075414.366,12,0,2740,75.2,12.0,2,20134
1783075414.567,47,3,2760,96.8,14.4,2,20150
1783075414.768,47,3,2762,96.8,14.6,2,20158
1783075414.971,47,3,2762,145.7,14.3,3,20163
1783075415.172,47,3,2762,145.7,14.7,3,20163
1783075415.372,47,3,2762,145.7,13.2,2,20165
1783075415.573,58,4,2764,168.8,13.9,3,20165
1783075415.773,58,4,2764,168.8,13.6,2,20165
1783075415.974,58,4,2764,168.7,11.8,2,20165
1783075416.174,58,4,2764,168.7,14.8,2,20166
1783075416.375,58,4,2764,168.7,13.7,2,20165
1783075416.575,52,4,2764,169.0,12.8,2,20166
1783075416.777,52,4,2764,169.0,15.0,2,20165
1783075416.977,52,4,2773,167.0,13.8,2,20165
1783075417.178,52,4,2765,167.0,13.2,2,20165
1783075417.378,52,4,2765,167.0,13.5,2,20162
1783075417.579,46,4,2765,167.8,13.6,2,20162
1783075417.780,46,4,2766,167.8,13.8,2,20156
1783075417.980,46,4,2760,170.3,13.6,2,20155
1783075418.181,46,4,2754,170.3,13.5,2,20145
1783075418.381,46,4,2754,170.3,14.9,3,20145
1783075418.582,56,5,2760,172.6,14.7,3,20145
1783075418.783,56,5,2760,172.6,19.4,3,20147
1783075418.983,56,5,2766,172.2,16.6,4,20147
1783075419.184,56,5,2766,172.2,12.0,2,20147
1783075419.385,56,5,2766,172.2,16.0,3,20147
1783075419.585,51,4,2766,172.9,15.9,3,20148
1783075419.786,51,4,2766,172.9,12.6,2,20148
1783075419.986,51,4,2770,170.2,13.3,2,20149
1783075420.187,51,4,2770,170.2,15.3,3,20147
1783075420.388,51,4,2770,170.2,37.1,8,20148
1783075420.588,43,3,2803,168.2,41.3,9,20180
1783075420.789,43,3,2803,168.2,19.7,3,20180
1783075420.989,43,3,2803,166.6,18.2,3,20181
1783075421.190,43,3,2803,166.6,19.9,4,20181
1783075421.390,43,3,2803,166.6,17.0,3,20181
1783075421.591,49,4,2803,165.4,31.6,8,20181
1783075421.792,49,4,2802,165.4,16.0,3,20185
1783075421.992,49,4,2804,151.3,28.5,7,20192
1783075422.193,49,4,2817,151.3,11.1,2,20192
1783075422.394,49,4,2822,151.3,10.8,2,20201
1783075422.594,7,0,2827,120.5,8.0,2,20202
1783075422.795,7,0,2832,120.5,16.4,2,20228
1783075422.996,7,0,2833,102.4,25.9,8,20278
1783075423.197,7,0,2833,102.4,41.3,8,20414
1783075423.398,7,0,2841,102.4,22.8,4,20442
1783075423.598,8,0,2841,103.0,13.5,2,20448
1783075423.799,8,0,2841,103.0,16.2,2,20477
1783075424.001,8,0,2841,110.0,33.2,8,20463
1783075424.201,8,0,2841,110.0,20.7,4,20652
1783075424.402,8,0,2841,110.0,21.9,3,20749
1783075424.603,45,3,2841,131.3,17.4,3,20807
1783075424.804,45,3,2839,131.3,18.2,4,20820
1783075425.004,45,3,2839,152.2,17.9,4,20824
1783075425.205,45,3,2839,152.2,28.1,8,20828
1783075425.405,45,3,2826,152.2,25.7,7,20890
1783075425.606,34,2,2794,154.2,19.9,3,20879
1783075425.807,34,2,2794,154.2,17.3,3,20878
1783075426.007,34,2,2794,157.4,17.3,3,20875
1783075426.208,34,2,2794,157.4,16.1,3,20873
1783075426.409,34,2,2794,157.4,29.8,8,20869
1783075426.610,44,3,2794,159.1,20.7,3,20868
1783075426.811,44,3,2794,159.1,14.6,2,20866
1783075427.012,44,3,2794,162.7,13.2,2,20868
1783075427.213,44,3,2794,162.7,12.7,2,20868
1783075427.414,44,3,2794,162.7,13.1,3,20868
1783075427.614,58,4,2794,169.8,13.8,3,20863
1783075427.816,58,4,2794,169.8,13.6,2,20866
1783075428.016,58,4,2774,174.1,12.4,2,20858
1783075428.217,58,4,2774,174.1,14.1,2,20860
1783075428.419,63,4,2774,175.2,13.8,2,20855
1783075428.620,63,4,2751,175.2,13.8,2,20855
1783075428.820,63,4,2751,175.2,15.0,3,20851
1783075429.021,63,4,2751,175.0,13.0,3,20851
1783075429.222,63,4,2751,175.0,14.2,2,20864
1783075429.422,55,4,2751,176.2,13.8,2,20863
1783075429.623,55,4,2751,176.2,14.0,3,20863
1783075429.823,55,4,2751,176.2,13.2,2,20861
1783075430.024,55,4,2751,175.2,13.4,4,20862
1783075430.225,55,4,2751,175.2,14.2,2,20864
1783075430.426,57,4,2751,175.9,13.7,2,20862
1783075430.626,57,4,2751,175.9,14.9,2,20863
1783075430.827,57,4,2751,175.9,17.1,3,20863
1783075431.028,57,4,2757,172.5,15.7,2,20865
1783075431.228,57,4,2757,172.5,7.1,1,20863
1783075431.429,25,1,2757,159.7,4.4,1,20858
1783075431.629,25,1,2757,159.7,5.0,1,20858
1783075431.830,25,1,2757,159.7,5.0,1,20861
1783075432.030,25,1,2757,124.2,5.0,1,20861
1783075432.231,25,1,2757,124.2,5.0,1,20861
1783075432.432,6,0,2757,100.1,4.4,1,20861
1783075432.632,6,0,2757,100.1,4.8,1,20861
1783075432.833,6,0,2757,100.1,6.0,1,20861
1783075433.033,6,0,2757,99.8,6.1,1,20861
1783075433.234,6,0,2757,99.8,7.7,1,20861
1783075433.435,53,4,2757,103.6,14.5,3,20861
1783075433.636,53,4,2757,103.6,14.4,3,20861
1783075433.836,53,4,2757,103.6,13.2,2,20861
1783075434.037,53,4,2757,135.0,13.2,2,20861
1783075434.237,53,4,2757,135.0,13.3,2,20862
1783075434.438,53,4,2757,170.4,13.1,2,20862
1783075434.639,53,4,2757,170.4,13.7,2,20868
1783075434.839,53,4,2757,170.4,12.0,2,20868
1783075435.040,53,4,2757,170.2,16.6,2,20747
1783075435.240,53,4,2757,170.2,14.0,2,20747
1783075435.441,50,4,2757,167.9,12.3,2,20735
1783075435.641,50,4,2757,167.9,14.9,4,20735
1783075435.842,50,4,2757,167.9,13.4,2,20734
1783075436.043,50,4,2757,169.3,14.3,2,20734
1783075436.243,50,4,2757,169.3,12.5,2,20734
1783075436.444,54,4,2757,171.8,13.3,2,20734
1783075436.646,54,4,2757,171.8,13.2,2,20734
1783075436.846,54,4,2757,171.8,13.4,3,20734
1783075437.047,54,4,2757,170.8,13.6,2,20734
1783075437.247,54,4,2757,170.8,13.4,2,20738
1783075437.449,52,4,2757,171.6,12.9,2,20738
1783075437.650,52,4,2757,171.6,12.7,2,20728
1783075437.850,52,4,2757,171.6,14.0,3,20735
1783075438.051,52,4,2757,172.2,14.2,3,20735
1783075438.252,52,4,2751,172.2,13.1,2,20734
1783075438.453,57,4,2751,171.6,14.5,3,20735
1783075438.653,57,4,2751,171.6,13.8,3,20735
1783075438.854,57,4,2751,171.6,12.8,2,20742
1783075439.055,57,4,2751,170.0,13.0,2,20742
1783075439.257,57,4,2751,170.0,14.5,2,20742
1783075439.458,57,4,2751,172.5,13.0,2,20742
1783075439.658,57,4,2751,172.5,13.3,2,20742
1783075439.859,57,4,2751,172.5,13.7,2,20742
1783075440.060,57,4,2751,172.0,13.4,3,20742
1783075440.260,57,4,2751,172.0,7.7,2,20737
1783075440.461,6,0,2751,158.1,4.4,1,20737
1783075440.662,6,0,2751,158.1,4.6,1,20737
1783075440.862,6,0,2751,158.1,6.0,1,20736
1783075441.064,6,0,2751,123.8,5.6,1,20736
1783075441.266,6,0,2751,123.8,19.9,4,20737
1783075441.466,12,0,2751,101.6,20.3,4,20737
1783075441.667,12,0,2751,101.6,11.2,2,20737
1783075441.867,12,0,2751,101.6,10.1,2,20736
1783075442.068,12,0,2763,102.8,12.5,2,20736
1783075442.269,12,0,2763,102.8,19.0,2,20772
1783075442.470,6,0,2763,96.1,17.4,2,20773
1783075442.670,6,0,2763,96.1,41.8,8,20771
1783075442.871,6,0,2763,96.1,29.8,8,20788
1783075443.071,6,0,2763,83.4,41.2,8,20787
1783075443.272,6,0,2763,83.4,37.3,8,20841
1783075443.473,6,0,2763,81.2,15.9,2,20851
1783075443.673,6,0,2763,81.2,16.6,3,20858
1783075443.874,6,0,2764,81.2,15.1,2,20855
1783075444.074,6,0,2763,81.2,17.0,3,20857
1783075444.275,6,0,2763,81.2,14.2,2,20870
1783075444.475,8,0,2763,78.0,29.4,7,20862
1783075444.676,8,0,2809,78.0,41.0,8,20885
1783075444.877,8,0,2809,78.0,19.5,3,20881
1783075445.077,8,0,2809,79.6,41.5,8,20874
1783075445.278,8,0,2810,79.6,28.8,8,20878
1783075445.479,100,1,2810,101.4,21.8,6,20885
1783075445.679,100,1,2810,101.4,25.2,6,20886
1783075445.880,100,1,2810,101.4,22.2,4,20891
1783075446.081,100,1,2810,123.8,14.8,2,20891
1783075446.282,100,1,2810,123.8,21.2,3,20884
1783075446.483,6,0,2810,111.7,41.0,8,20887
1783075446.686,6,0,2808,111.7,20.1,4,20886
1783075446.887,6,0,2808,111.7,13.5,2,20891
1783075447.087,6,0,2808,102.1,9.2,2,20890
1783075447.288,6,0,2796,102.1,9.9,2,20889
1783075447.488,11,0,2796,99.8,10.0,2,20888
1783075447.689,11,0,2795,99.8,9.8,2,20889
1783075447.889,11,0,2795,99.8,10.1,2,20889
1783075448.090,11,0,2795,97.8,10.4,2,20888
1783075448.291,11,0,2795,97.8,10.3,2,20888
1783075448.491,6,0,2795,85.3,8.8,2,20888
1783075448.692,6,0,2795,85.3,10.7,2,20887
1783075448.892,6,0,2802,85.3,10.2,2,20889
1783075449.093,6,0,2802,76.0,9.2,2,20889
1783075449.294,6,0,2802,76.0,10.2,2,20889
1783075449.495,7,0,2778,75.5,9.0,2,20889
1783075449.697,7,0,2778,75.5,10.7,2,20890
1783075449.898,7,0,2796,75.5,10.3,2,20880
1783075450.098,7,0,2814,76.9,11.1,2,20892
1783075450.299,7,0,2835,76.9,11.1,2,20892
1783075450.499,12,0,2954,79.6,14.6,2,20809
1783075450.700,12,0,2974,79.6,8.0,1,20807
1783075450.900,12,0,2990,79.6,6.8,1,20816
1783075451.101,12,0,3012,81.8,7.2,1,20834
1783075451.301,12,0,3026,81.8,8.2,1,20844
1783075451.502,9,1,3042,81.9,7.2,1,20844
1783075451.702,9,1,2945,81.9,5.9,1,20844
1783075451.903,9,1,2945,81.9,5.8,1,20844
1783075452.103,9,1,2945,81.9,4.8,1,20844
1783075452.304,9,1,2945,81.9,10.6,2,20865
1783075452.504,9,0,2945,80.3,10.8,2,20874
1783075452.705,9,0,2945,80.3,10.7,2,20875
1783075452.906,9,0,2945,80.3,11.4,2,20892
1783075453.106,9,0,2945,79.0,10.4,2,20904
1783075453.307,9,0,2945,79.0,11.0,2,20904
1783075453.507,9,0,2945,79.5,10.3,2,20908
1783075453.708,9,0,2945,79.5,12.8,2,20917
1783075453.908,9,0,2945,79.5,9.6,2,20918
1783075454.109,9,0,2946,77.9,13.1,2,20920
1783075454.310,9,0,2946,77.9,9.7,2,20933
1783075454.510,6,0,2946,76.1,9.6,2,20940
1783075454.711,6,0,2946,76.1,10.4,2,20945
1783075454.911,6,0,2946,76.1,10.5,2,20955
1783075455.112,6,0,2946,75.4,9.7,2,20956
1783075455.312,6,0,2943,75.4,10.8,2,20961
1783075455.513,6,0,2942,74.6,9.6,2,20977
1783075455.713,6,0,2942,74.6,10.0,2,20988
1783075455.914,6,0,2940,74.6,12.0,2,20989
1783075456.115,6,0,2940,73.8,10.5,2,20977
1783075456.315,6,0,2934,73.8,10.3,2,20980
1783075456.516,7,0,2933,75.7,10.6,2,20974
1783075456.716,7,0,2927,75.7,11.5,2,20981
1783075456.917,7,0,2927,75.7,11.5,2,20986
1783075457.117,7,0,2927,78.5,10.1,2,20982
1783075457.318,7,0,2927,78.5,10.0,2,20993
1783075457.518,8,1,2925,71.6,10.3,2,21013
1783075457.719,8,1,2925,71.6,10.5,2,21024
1783075457.919,8,1,2925,60.5,10.2,2,21024
1783075458.120,8,1,2925,60.5,9.9,2,21031
1783075458.320,8,1,2913,60.5,9.8,2,21034
1783075458.521,16,6,2913,52.3,10.1,2,21039
1783075458.722,16,6,2913,52.3,12.0,2,21040
1783075458.922,16,6,2913,50.7,10.7,2,21040
1783075459.123,16,6,2913,50.7,10.0,2,21040
1783075459.324,16,6,2913,50.7,10.3,2,21045
1783075459.524,9,6,2912,50.7,10.7,2,21047
1783075459.725,9,6,2920,50.7,10.3,2,21047
1783075459.926,9,6,2920,50.6,21.2,6,21047
1783075460.126,9,6,2920,50.6,15.0,3,21047
1783075460.327,9,6,2920,50.6,9.5,2,21047
1783075460.527,15,6,2919,44.8,10.2,2,21047
1783075460.728,15,6,2921,44.8,9.8,2,21047
1783075460.929,15,6,2912,41.9,7.2,1,21048
1783075461.129,15,6,2910,41.9,7.1,1,21047
1783075461.330,15,6,2910,41.9,16.0,3,21040
1783075461.531,17,6,2910,48.8,35.4,8,21040
1783075461.731,17,6,2910,48.8,12.1,2,21043
1783075461.932,17,6,2910,52.9,14.0,2,21044
1783075462.132,17,6,2910,52.9,15.2,2,21052
1783075462.333,17,6,2910,52.9,16.6,3,21032
1783075462.534,20,10,2909,51.6,15.2,3,21025
1783075462.734,20,10,2910,51.6,31.6,8,21006
1783075462.935,20,10,2910,51.2,24.1,5,21008
1783075463.136,20,10,2910,51.2,11.1,2,21023
1783075463.337,20,10,2910,51.2,10.1,2,21024
1783075463.537,11,5,2910,52.6,9.0,2,21024
1783075463.738,11,5,2910,52.6,10.2,2,21025
1783075463.938,11,5,2910,53.9,10.4,2,21035
1783075464.139,11,5,2910,53.9,10.3,2,21035
1783075464.340,11,5,2910,53.9,10.8,2,21043
1783075464.540,12,5,2910,52.9,11.2,2,21044
1783075464.741,12,5,2910,52.9,11.5,2,21046
1783075464.941,12,5,2906,58.6,12.8,2,21048
1783075465.142,12,5,2906,58.6,9.5,2,21050
1783075465.343,12,5,2906,58.6,10.2,2,21050
1783075465.543,17,7,2905,59.0,9.7,2,21052
1783075465.744,17,7,2905,59.0,8.9,2,21052
1783075465.945,17,7,2905,52.6,10.8,2,21052
1783075466.145,17,7,2905,52.6,9.4,2,21052
1783075466.346,17,7,2905,52.6,10.3,2,21052
1783075466.546,8,3,2880,47.8,9.7,2,21052
1783075466.747,8,3,2880,47.8,9.7,2,21051
1783075466.947,8,3,2880,42.2,10.4,2,21052
1783075467.148,8,3,2880,42.2,9.2,2,21052
1783075467.348,8,3,2880,42.2,9.7,2,21052
1783075467.549,18,9,2880,38.8,10.2,2,21052
1783075467.749,18,9,2880,38.8,9.8,2,21047
1783075467.950,18,9,2880,37.3,9.6,2,21047
1783075468.150,18,9,2880,37.3,11.2,2,21046
1783075468.351,18,9,2880,37.3,9.6,2,21045
1783075468.552,8,9,2880,36.3,9.9,2,21052
1783075468.752,8,9,2880,36.3,9.6,2,21053
1783075468.953,8,9,2880,38.2,9.7,2,21036
1783075469.154,8,9,2880,38.2,10.6,2,21049
1783075469.355,8,9,2880,38.2,10.4,2,21049
1783075469.555,11,5,2878,36.1,9.2,2,21045
1783075469.756,11,5,2878,36.1,8.6,2,21048
1783075469.956,11,5,2880,36.8,8.2,2,21015
1783075470.157,11,5,2881,36.8,4.4,1,21016
1783075470.358,11,5,2881,36.8,7.7,1,21016
1783075470.558,23,12,2881,43.2,5.0,1,21016
1783075470.759,23,12,2881,43.2,5.0,1,21017
1783075470.960,23,12,2881,50.0,5.2,1,21014
1783075471.160,23,12,2881,50.0,4.6,1,21014
1783075471.361,23,12,2881,50.0,4.8,1,21014
1783075471.564,14,6,2880,51.2,5.4,1,20935
1783075471.765,14,6,2880,51.2,8.3,2,20935
1783075471.965,14,6,2880,48.8,8.8,2,20936
1783075472.166,14,6,2918,48.8,10.0,2,20906
1783075472.366,14,6,2918,48.8,9.4,2,20905
1783075472.568,21,6,2918,47.6,10.0,2,20921
1783075472.768,21,6,2912,47.6,23.1,6,20928
1783075472.969,21,6,2924,82.7,23.5,6,20918
1783075473.173,21,6,2924,82.7,22.4,6,20919
1783075473.374,21,6,2924,82.7,23.4,6,20919
1783075473.574,52,4,2923,140.7,22.4,6,20916
1783075473.775,52,4,2923,140.7,23.3,6,20922
1783075473.975,52,4,2924,167.1,25.3,6,20923
1783075474.178,52,4,2924,167.1,33.0,8,20930
1783075474.379,52,4,2924,167.1,24.4,6,20927
1783075474.579,52,4,2926,164.4,23.9,6,20926
1783075474.780,52,4,2926,164.4,23.3,6,20928
1783075474.980,52,4,2938,162.2,23.0,6,20934
1783075475.181,52,4,2938,162.2,23.2,6,20936
1783075475.381,52,4,2938,162.2,22.8,6,20937
1783075475.582,55,4,2938,161.8,23.7,6,20938
1783075475.783,55,4,2938,161.8,23.7,6,20938
1783075475.984,55,4,2938,163.4,30.4,7,20939
1783075476.184,55,4,2938,163.4,40.3,8,20939
1783075476.385,55,4,2938,163.4,30.3,8,20932
1783075476.585,54,4,2938,161.7,28.0,7,20929
1783075476.786,54,4,2938,161.7,28.3,8,20930
1783075476.987,54,4,2938,161.8,26.8,7,20930
1783075477.187,54,4,2938,161.8,22.7,6,20930
1783075477.389,54,4,2938,161.8,38.8,8,20932
1783075477.590,38,3,2938,162.2,42.9,8,20932
1783075477.794,38,3,2938,162.2,29.1,8,20932
1783075477.995,38,3,2938,157.2,28.1,8,20932
1783075478.195,38,3,2938,157.2,27.4,8,20934
1783075478.396,38,3,2967,157.2,33.5,8,20943
1783075478.596,48,3,2967,156.6,26.3,7,20944
1783075478.797,48,3,2967,156.6,34.8,8,20950
1783075478.997,48,3,2959,157.0,38.6,8,20950
1783075479.198,48,3,2959,157.0,27.0,8,20951
1783075479.399,48,3,2959,157.0,27.3,6,20952
1783075479.599,60,4,2960,155.2,24.3,6,20951
1783075479.800,60,4,2961,155.2,25.2,6,20952
1783075480.001,60,4,2962,161.8,23.0,6,20952
1783075480.201,60,4,2962,161.8,21.4,5,20952
1783075480.402,60,4,2962,161.8,17.9,5,20953
1783075480.603,47,4,2961,163.3,13.5,3,20953
1783075480.803,47,4,2961,163.3,13.9,3,20953
1783075481.004,47,4,2961,132.4,12.5,3,20953
1783075481.204,47,4,2961,132.4,13.3,3,20953
1783075481.405,47,4,2961,132.4,13.1,3,20953
1783075481.605,6,0,2959,101.9,17.3,4,20953
1783075481.806,6,0,2959,101.9,16.0,4,20953
1783075482.006,6,0,2959,97.9,12.9,3,20953
1783075482.207,6,0,2959,97.9,13.1,3,20953
1783075482.408,6,0,2959,97.9,15.8,3,20956
1783075482.608,5,0,2958,92.8,24.1,6,20957
1783075482.809,5,0,2958,92.8,22.9,6,20958
1783075483.010,5,0,2958,120.9,22.8,6,20958
1783075483.210,5,0,2958,120.9,23.1,6,20958
1783075483.411,5,0,2934,120.9,24.0,6,20959
1783075483.614,53,5,2933,154.7,22.9,6,20959
1783075483.815,53,5,2933,154.7,22.4,6,20959
1783075484.015,53,5,2933,166.1,23.0,6,20960
1783075484.216,53,5,2934,166.1,23.9,6,20960
1783075484.416,53,5,2934,166.1,23.7,6,20960
1783075484.619,53,5,2934,167.3,23.1,6,20960
1783075484.820,53,5,2933,167.3,23.1,6,20960
1783075485.020,53,5,2933,168.7,23.0,6,20960
1783075485.221,53,5,2933,168.7,22.9,6,20960
1783075485.421,53,5,2933,168.7,22.5,6,20960
1783075485.623,59,5,2933,167.1,24.2,6,20960
1783075485.823,59,5,2937,167.1,23.9,6,20960
1783075486.026,59,5,2937,165.3,23.4,6,20960
1783075486.227,59,5,2937,165.3,22.7,6,20960
1783075486.427,58,4,2937,166.7,23.5,6,20960
1783075486.628,58,4,2937,166.7,23.0,6,20960
1783075486.830,58,4,2937,166.7,23.8,6,20960
1783075487.031,58,4,2937,167.6,22.2,6,20960
1783075487.231,58,4,2937,167.6,22.1,6,20960
1783075487.432,55,4,2937,167.5,23.5,6,20960
1783075487.632,55,4,2935,167.5,24.1,6,20960
1783075487.833,55,4,2935,167.5,24.0,6,20961
1783075488.033,55,4,2935,173.9,22.8,6,20961
1783075488.234,55,4,2935,173.9,22.3,6,20961
1783075488.435,59,5,2935,174.9,23.6,6,20961
1783075488.636,59,5,2934,174.9,22.8,6,20961
1783075488.836,59,5,2934,174.9,23.0,6,20963
1783075489.040,59,5,2934,170.5,21.9,5,20963
1783075489.240,59,5,2934,170.5,19.4,5,20964
1783075489.441,21,2,2934,163.2,13.2,2,20964
1783075489.641,21,2,2934,163.2,13.1,3,20964
1783075489.842,21,2,2934,163.2,13.5,3,20964
1783075490.042,21,2,2934,131.1,14.1,3,20964
1783075490.243,21,2,2934,131.1,12.9,3,20964
1783075490.443,6,0,2934,102.3,15.3,3,20965
1783075490.644,6,0,2934,102.3,14.0,3,20965
1783075490.845,6,0,2934,102.3,13.1,3,20964
1783075491.045,6,0,2933,98.2,13.7,3,20963
1783075491.246,6,0,2933,98.2,16.0,3,20963
1783075491.446,25,2,2933,89.9,21.2,5,20971
1783075491.650,25,2,2932,89.9,23.3,6,20971
1783075491.851,25,2,2933,89.9,23.6,6,20965
1783075492.051,25,2,2933,123.0,26.3,7,20969
1783075492.252,25,2,2946,123.0,40.3,8,20969
1783075492.452,49,4,2955,152.9,31.9,8,20973
1783075492.653,49,4,2955,152.9,30.1,8,20974
1783075492.853,49,4,2955,152.9,43.4,12,20973
1783075493.054,49,4,2955,156.6,26.9,7,20973
1783075493.254,49,4,2955,156.6,24.4,6,20973
1783075493.455,51,4,3009,162.1,26.3,7,20977
1783075493.655,51,4,3008,162.1,30.5,8,20979
1783075493.857,51,4,3020,162.1,33.1,8,20984
1783075494.058,51,4,3020,159.7,31.5,8,20984
1783075494.259,51,4,3020,159.7,27.1,8,20984
1783075494.459,46,3,3020,160.1,33.4,8,20983
1783075494.660,46,3,3018,160.1,29.6,8,20986
1783075494.862,46,3,3018,160.1,34.8,8,20983
1783075495.063,46,3,3018,160.3,37.4,9,20983
1783075495.264,46,3,3016,160.3,28.9,8,20983
1783075495.465,50,4,3016,160.1,27.9,6,20984
1783075495.665,50,4,3016,160.1,23.1,6,20984
1783075495.866,50,4,3016,160.1,22.0,6,20984
1783075496.066,50,4,3016,162.3,22.4,6,20984
1783075496.267,50,4,3016,162.3,22.3,6,20984
1783075496.467,48,4,3016,166.5,22.1,6,20984
1783075496.668,48,4,3015,166.5,22.3,6,20984
1783075496.868,48,4,3015,166.5,22.8,6,20984
1783075497.069,48,4,3015,164.7,22.1,6,20984
1783075497.270,48,4,3011,164.7,23.7,6,20984
1783075497.470,63,4,3011,168.4,24.2,6,20985
1783075497.671,63,4,3011,168.4,22.6,6,20985
1783075497.871,63,4,3011,168.4,23.9,6,20985
1783075498.073,63,4,3011,173.9,22.6,6,20985
1783075498.276,63,4,2955,173.9,22.4,6,20985
1783075498.477,49,4,2926,171.4,19.1,5,20985
1783075498.677,49,4,2926,171.4,13.3,3,20985
1783075498.878,49,4,2926,171.4,13.1,3,20985
1783075499.078,49,4,2926,145.3,13.3,3,20986
1783075499.279,49,4,2926,145.3,13.3,3,20986
1783075499.480,5,0,2916,107.7,13.3,3,20986
1783075499.680,5,0,2916,107.7,13.1,3,20986
1783075499.881,5,0,2910,107.7,12.9,3,20986
1783075500.081,5,0,2910,97.4,14.6,3,21007
1783075500.282,5,0,2910,97.4,13.3,3,21007
1783075500.483,5,0,2910,92.1,15.8,3,20990
1783075500.683,5,0,2910,92.1,18.1,4,20991
1783075500.885,5,0,2910,92.1,17.6,3,20990
1783075501.086,5,0,2910,77.2,18.5,5,20995
1783075501.286,5,0,2910,77.2,18.3,5,21017
1783075501.487,3,0,2910,68.2,18.3,6,21018
1783075501.687,3,0,2910,68.2,18.0,4,21018
1783075501.888,3,0,2910,68.2,18.4,5,21017
1783075502.088,3,0,2910,68.5,19.8,6,21050
1783075502.289,3,0,2910,68.5,18.3,6,21050
1783075502.489,7,0,2910,69.5,18.7,4,21058
1783075502.690,7,0,2910,69.5,18.1,5,21059
1783075502.891,7,0,2910,69.5,18.3,5,21059
1783075503.092,7,0,2910,69.9,16.5,2,21059
1783075503.295,7,0,2910,69.9,17.9,5,21059
1783075503.496,6,0,2910,69.8,17.0,3,21064
1783075503.696,6,0,2910,69.8,17.9,5,21065
1783075503.899,6,0,2910,69.8,18.0,5,21065
1783075504.099,6,0,2910,69.5,17.6,5,21065
1783075504.300,6,0,2910,69.5,17.3,3,21065
1783075504.502,6,0,2910,69.0,17.3,4,21065
1783075504.702,6,0,2910,69.0,17.8,3,21070
1783075504.906,6,0,2914,69.0,18.8,4,21074
1783075505.107,6,0,2914,68.6,17.8,5,21076
1783075505.307,6,0,2914,68.6,18.1,4,21076
1783075505.508,6,0,2914,69.4,17.6,3,21076
1783075505.709,6,0,2914,69.4,18.2,5,21076
1783075505.909,6,0,2914,69.4,17.9,4,21076
1783075506.111,6,0,2914,69.1,17.8,5,21076
1783075506.312,6,0,2914,69.1,17.2,3,21073
1783075506.512,6,0,2914,68.5,17.8,4,21074
1783075506.713,6,0,2914,68.5,18.0,4,21074
1783075506.913,6,0,2914,68.5,17.6,4,21074
1783075507.114,6,0,2914,68.8,18.0,4,21074
1783075507.314,6,0,2914,68.8,17.7,5,21074
1783075507.515,5,0,2914,69.5,18.0,4,21074
1783075507.715,5,0,2914,69.5,18.1,5,21074
1783075507.916,5,0,2914,69.5,17.7,4,21074
1783075508.116,5,0,2914,68.7,17.6,4,21074
1783075508.319,5,0,2914,68.7,23.4,6,21074
1783075508.520,6,0,2914,68.8,33.5,8,21059
1783075508.720,6,0,2914,68.8,20.2,5,21059
1783075508.921,6,0,2914,68.8,16.7,4,21059
1783075509.121,6,0,2914,69.4,17.5,4,21059
1783075509.322,6,0,2914,69.4,16.6,4,21059
1783075509.522,7,0,2914,69.9,12.7,3,21059
1783075509.723,7,0,2914,69.9,28.9,7,21059
1783075509.924,7,0,2914,71.3,37.0,9,21055
1783075510.125,7,0,2910,71.3,24.4,6,21110
1783075510.326,7,0,2923,71.3,25.7,8,21125
1783075510.528,5,0,2923,72.9,25.5,7,21115
1783075510.729,5,0,2923,72.9,23.4,8,21127
1783075510.929,5,0,2923,74.4,24.0,8,21151
1783075511.131,5,0,2923,74.4,41.8,9,21169
1783075511.332,5,0,2923,74.4,26.9,6,21169
1783075511.533,6,0,2923,72.6,19.4,5,21188
1783075511.734,6,0,2923,72.6,17.7,4,21191
1783075511.937,6,0,2923,71.2,18.0,5,21191
1783075512.138,6,0,2923,71.2,18.7,5,21191
1783075512.339,6,0,2923,71.2,17.8,5,21193
1783075512.541,5,0,2923,70.8,18.7,5,21197
1783075512.741,5,0,2911,70.8,18.9,6,21197
1783075512.942,5,0,2911,72.0,25.1,7,21200
1783075513.143,5,0,2912,72.0,20.2,6,21206
1783075513.344,5,0,2912,72.0,21.7,6,21210
1783075513.547,7,0,2912,73.3,20.8,6,21210
1783075513.747,7,0,2912,73.3,18.2,5,21210
1783075513.950,7,0,2912,71.2,17.6,5,21210
1783075514.150,7,0,2911,71.2,18.3,5,21209
1783075514.351,7,0,2911,71.2,18.5,5,21209
1783075514.552,7,0,2898,67.7,18.6,5,21211
1783075514.752,7,0,2930,67.7,21.3,7,21218
1783075514.953,7,0,2942,71.5,18.8,5,21226
1783075515.153,7,0,2942,71.5,30.3,7,21226
1783075515.354,7,0,2942,71.5,35.4,8,21226
1783075515.555,13,1,2942,69.0,26.3,8,21228
1783075515.755,13,1,2942,69.0,27.0,8,21233
1783075515.956,13,1,2942,54.1,24.0,5,21244
