# provenance: {"generated_at": "2026-07-29T18:38:28+09:00", "git_commit": "d0e2644025aa868515552f31d7ed11e8c52f694b (pre-commit HEAD)", "alpha": 0.3, "beta": 1.0, "seed": 42, "input_data": ["/home/msyu/PycharmProjects/multimodel-scheduling-mobilint/xgboost_model/full_collection_540/cpu_gpu/performance_gpu_full540.json", "/home/msyu/PycharmProjects/multimodel-scheduling-mobilint/xgboost_model/full_collection_540/cpu_npu/performance_npu_full540.json"], "experiment": "P4 unified oof"}
platform,combination,models,rate_factor,y3_valid,has_gen,fold,y1_meas,y2_meas,y3_meas,y1_pred,y2_pred,y3_pred,group
gpu,combination_17,"llama1b,qwen2_vl,resnet50,yolo11n",3.0,True,True,1,0.05499735589635114,1.0,0.14628454750966235,0.04897037521004677,0.9788031578063965,0.14679402112960815,"('llama1b,qwen2_vl,resnet50,yolo11n', 3.0)"
gpu,combination_83,"llama1b,qwen2_vl,resnet50,yolo11l",2.0,True,True,0,0.5987670865719645,0.9544906050680918,0.18909952606635072,0.5855066180229187,0.9576195478439331,0.1822534054517746,"('llama1b,qwen2_vl,resnet50,yolo11l', 2.0)"
gpu,combination_5,"llama1b,qwen2_vl,resnet50,yolo11n",1.0,True,True,1,0.15641275110169975,0.7028252980819076,0.4154695476671019,0.16667300462722778,0.5402472615242004,0.3854372501373291,"('llama1b,qwen2_vl,resnet50,yolo11n', 1.0)"
gpu,combination_59,"llama1b,qwen2_vl,resnet50,yolo11m",2.0,True,True,2,0.5829065135288943,0.9562879444926279,0.1940391182862465,0.5664092302322388,0.9681149125099182,0.18492437899112701,"('llama1b,qwen2_vl,resnet50,yolo11m', 2.0)"
gpu,combination_31,"llama1b,qwen2_vl,resnet50,yolo11s",1.0,True,True,1,0.8761702127659574,0.4929491855093607,0.43752531975230047,0.8961945176124573,0.4067240059375763,0.42735162377357483,"('llama1b,qwen2_vl,resnet50,yolo11s', 1.0)"
gpu,combination_44,"llama1b,qwen2_vl,resnet50,yolo11s",3.0,True,True,0,0.925114786071269,0.8680427570954661,0.35685752330226367,0.9160692691802979,0.7436378002166748,0.36668115854263306,"('llama1b,qwen2_vl,resnet50,yolo11s', 3.0)"
gpu,combination_102,"llama1b,qwen2_vl,resnet50,yolo11x",1.0,True,True,1,0.9567425239796877,0.3438740079365079,0.4543644208430136,0.9060165882110596,0.3164130747318268,0.4340059161186218,"('llama1b,qwen2_vl,resnet50,yolo11x', 1.0)"
gpu,combination_110,"llama1b,qwen2_vl,resnet50,yolo11x",2.0,True,True,1,0.5833669064748201,0.26758176580240634,0.5445176066418551,0.6513026356697083,0.22819213569164276,0.5716049671173096,"('llama1b,qwen2_vl,resnet50,yolo11x', 2.0)"
gpu,combination_28,"llama1b,qwen2_vl,resnet50,yolo11s",1.0,True,True,1,1.0,0.3525407245319718,0.30539961803345106,0.9719530344009399,0.5265735983848572,0.32729730010032654,"('llama1b,qwen2_vl,resnet50,yolo11s', 1.0)"
gpu,combination_24,"llama1b,qwen2_vl,resnet50,yolo11n",3.0,True,True,1,1.0,0.0,1.0,0.9790352582931519,0.026988286525011063,0.9933233261108398,"('llama1b,qwen2_vl,resnet50,yolo11n', 3.0)"
gpu,combination_26,"llama1b,qwen2_vl,resnet50,yolo11s",1.0,True,True,1,0.4109219858156028,0.6980306345733042,0.14867758550842064,0.35917073488235474,0.7787079811096191,0.14153924584388733,"('llama1b,qwen2_vl,resnet50,yolo11s', 1.0)"
gpu,combination_77,"llama1b,qwen2_vl,resnet50,yolo11l",1.0,True,True,2,0.15489082194212675,0.7126280706085667,0.4344353847872222,0.1559150069952011,0.7217887043952942,0.40574905276298523,"('llama1b,qwen2_vl,resnet50,yolo11l', 1.0)"
gpu,combination_115,"llama1b,qwen2_vl,resnet50,yolo11x",3.0,True,True,2,0.6290663992869876,0.9882422104644327,0.20630081300813008,0.5871607065200806,0.9678409695625305,0.2189597487449646,"('llama1b,qwen2_vl,resnet50,yolo11x', 3.0)"
gpu,combination_10,"llama1b,qwen2_vl,resnet50,yolo11n",2.0,True,True,2,0.2729297589690558,1.0,0.17733612273361227,0.3243419826030731,0.9848713874816895,0.19412559270858765,"('llama1b,qwen2_vl,resnet50,yolo11n', 2.0)"
gpu,combination_30,"llama1b,qwen2_vl,resnet50,yolo11s",1.0,True,True,1,0.8877304964539007,0.37503039144177,0.4339950228601192,0.9034474492073059,0.37186670303344727,0.4597320854663849,"('llama1b,qwen2_vl,resnet50,yolo11s', 1.0)"
gpu,combination_16,"llama1b,qwen2_vl,resnet50,yolo11n",2.0,True,True,2,1.0,0.0,1.0,1.0,0.0,0.9995798468589783,"('llama1b,qwen2_vl,resnet50,yolo11n', 2.0)"
gpu,combination_312,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.5,True,True,2,0.2201747773403691,0.5176187349529436,0.19962276013832128,0.2102544605731964,0.8512141108512878,0.2203523963689804,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.5)"
gpu,combination_337,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",2.0,True,True,2,0.3196307312419327,0.9206570155902005,0.21817868230424287,0.28199315071105957,0.907232940196991,0.2048863172531128,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 2.0)"
gpu,combination_347,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",2.0,True,True,2,0.2623884617543072,0.9059020044543429,0.22869955156950675,0.23647868633270264,0.9146643877029419,0.19682243466377258,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 2.0)"
gpu,combination_348,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",2.0,True,True,2,0.3829620068466244,0.5217149220489978,0.2678509830976199,0.376647025346756,0.8253585696220398,0.23861843347549438,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 2.0)"
gpu,combination_338,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",2.0,True,True,2,0.3921937257983051,0.7430400890868595,0.7054156605726113,0.3833239674568176,0.7015012502670288,0.5965602397918701,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 2.0)"
gpu,combination_323,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.5,True,True,2,0.4487533852639808,0.7297001532063908,0.2607670543854134,0.43004414439201355,0.7381383180618286,0.22126469016075134,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.5)"
gpu,combination_335,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",2.0,True,True,2,0.745103541163926,0.3438195991091313,0.9473956536736806,0.6987709999084473,0.19707292318344116,0.7895022630691528,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 2.0)"
gpu,combination_343,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",2.0,True,True,2,0.4533643863291992,0.7157572383073497,0.28302863056226285,0.4174979627132416,0.8453162908554077,0.2433033287525177,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 2.0)"
gpu,combination_333,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",2.0,True,True,2,0.3835512655031146,0.5105790645879733,0.7159365298378751,0.36666032671928406,0.6173074841499329,0.5895667672157288,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 2.0)"
gpu,combination_308,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.0,True,True,1,0.3463260147994762,0.5986305361305362,0.19715447154471544,0.34749671816825867,0.5798214673995972,0.20264564454555511,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.0)"
gpu,combination_311,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.5,True,True,2,0.15914230672585644,1.0,0.1736875196479095,0.12566672265529633,0.9894989132881165,0.19607964158058167,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.5)"
gpu,combination_305,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.0,True,True,1,0.863850908980176,0.18618881118881123,0.4183405069344811,0.8884430527687073,0.22318746149539948,0.4979458153247833,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.0)"
gpu,combination_313,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.5,True,True,2,0.36926599100985574,0.488071788137448,0.7794718641936499,0.3658945560455322,0.6299969553947449,0.5844869613647461,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.5)"
gpu,combination_344,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",2.0,True,True,2,0.5342331219484818,0.3329621380846324,0.3585719213521904,0.48255622386932373,0.5241742134094238,0.33631637692451477,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 2.0)"
gpu,combination_299,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.0,True,True,1,0.38862328329120865,0.4283216783216784,0.6600908656145386,0.435880184173584,0.3763781189918518,0.7061962485313416,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.0)"
gpu,combination_317,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.5,True,True,2,0.31197476058854734,0.7890129131100896,0.19773656082992772,0.2843845784664154,0.8751686811447144,0.20040355622768402,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.5)"
gpu,combination_326,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.5,True,True,2,0.12924030488315605,0.8176843948347559,0.16645708896573405,0.10393436253070831,0.9237350225448608,0.17471423745155334,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.5)"
gpu,combination_334,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",2.0,True,True,2,0.5655199506145125,0.37193763919821815,0.8597792342186962,0.48766374588012695,0.41340741515159607,0.7278932929039001,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 2.0)"
gpu,combination_319,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.5,True,True,2,0.38738587821425585,0.20989275552637338,0.8230116315624018,0.3861433267593384,0.38884004950523376,0.6822769045829773,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.5)"
gpu,combination_316,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.5,True,True,2,0.0943965156210738,0.7971109652002626,0.4599182646966363,0.08651229739189148,0.7802329659461975,0.476919025182724,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.5)"
gpu,combination_320,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.5,True,True,2,0.8261440098277355,0.09061063690085357,1.0,0.7432648539543152,0.09786350280046463,0.8903299570083618,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.5)"
gpu,combination_346,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",2.0,True,True,2,0.14187103653403668,1.0,0.17661262504311834,0.11294732242822647,0.9423907399177551,0.18534734845161438,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 2.0)"
gpu,combination_321,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.5,True,True,2,0.1437306307060893,0.8925366601006784,0.17415906947500787,0.1082661971449852,0.9293764233589172,0.17569231986999512,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.5)"
gpu,combination_289,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.0,True,True,1,0.07792563719967112,1.0,0.12553802008608322,0.08689720928668976,0.9668595790863037,0.13778159022331238,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.0)"
gpu,combination_292,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.0,True,True,1,0.21051189134870124,0.6404428904428904,0.1675035868005739,0.23975896835327148,0.6749154925346375,0.1714468151330948,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.0)"
gpu,combination_331,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",2.0,True,True,2,0.15705146192266678,1.0,0.19454984477406,0.13356825709342957,1.0,0.19700832664966583,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 2.0)"
gpu,combination_294,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.0,True,True,1,0.5613142909345595,0.4178321678321679,0.6881874701099953,0.5362111926078796,0.42401963472366333,0.7586501240730286,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.0)"
gpu,combination_332,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",2.0,True,True,2,0.2422694876255682,0.84771714922049,0.2069679199724043,0.20282702147960663,0.8753846883773804,0.233640655875206,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 2.0)"
gpu,combination_290,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.0,True,True,1,1.0,0.0,1.0,1.0,0.0025984705425798893,1.0,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.0)"
gpu,combination_325,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.5,True,True,2,0.861546193148505,0.27292624206609745,0.4292675259352405,0.8118613362312317,0.14678458869457245,0.3814847469329834,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.5)"
gpu,combination_314,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.5,True,True,2,0.5446296451405758,0.4079667323265485,0.9372838729959133,0.48647770285606384,0.40817493200302124,0.7114320993423462,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.5)"
gpu,combination_336,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",2.0,True,True,2,0.07708064425613108,0.7772828507795101,0.4929285960676095,0.09118031710386276,0.759848415851593,0.5456429123878479,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 2.0)"
gpu,combination_307,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.0,True,True,1,0.24425226103109113,0.8192016317016317,0.1457436633189861,0.2710437476634979,0.8562315702438354,0.17907194793224335,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.0)"
gpu,combination_324,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.5,True,True,2,0.5133316581511573,0.4438608010505581,0.3270983967305879,0.49729716777801514,0.4807378649711609,0.33320945501327515,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.5)"
gpu,combination_340,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",2.0,True,True,2,0.8285257309613332,0.0,1.0,0.7007433176040649,0.07762794941663742,0.8955502510070801,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 2.0)"
gpu,combination_315,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.5,True,True,2,0.7389228578607925,0.3825782446924928,0.8863564916692864,0.724820613861084,0.17266160249710083,0.7729989886283875,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.5)"
gpu,combination_306,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.0,True,True,1,0.13243399616309875,0.8183275058275058,0.11154949784791966,0.12588858604431152,0.8567827343940735,0.14811493456363678,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.0)"
gpu,combination_341,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",2.0,True,True,2,0.14453673045625454,0.9888641425389755,0.19575715764056573,0.11727915704250336,0.9460837244987488,0.18039530515670776,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 2.0)"
gpu,combination_295,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.0,True,True,1,0.749048387587929,0.3141025641025641,0.7384026781444285,0.7651471495628357,0.25373032689094543,0.883751630783081,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.0)"
gpu,combination_328,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.5,True,True,2,0.3552503001368066,0.4845699277741299,0.24457717698836845,0.3633808493614197,0.680730402469635,0.22553077340126038,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.5)"
gpu,combination_345,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",2.0,True,True,2,0.8576519445535662,0.2594654788418707,0.39686098654708524,0.8185939192771912,0.2954537570476532,0.4312790632247925,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 2.0)"
gpu,combination_342,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",2.0,True,True,2,0.2606487457208597,0.9994432071269488,0.21438427043808211,0.246511772274971,0.9811395406723022,0.20745849609375,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 2.0)"
gpu,combination_298,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.0,True,True,1,0.428575778799598,0.708041958041958,0.5663558106169296,0.394328236579895,0.6812628507614136,0.5732990503311157,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.0)"
gpu,combination_322,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.5,True,True,2,0.2635899154033002,0.9997811337272926,0.1890914806664571,0.24275270104408264,0.9481789469718933,0.20896294713020325,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.5)"
gpu,combination_329,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",2.0,True,True,2,0.07014984005836467,1.0,0.1669541221110728,0.09784851968288422,1.0,0.1737169623374939,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 2.0)"
gpu,combination_309,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.5,True,True,2,0.06675600971605664,1.0,0.15561144294247092,0.08902394026517868,1.0,0.14921638369560242,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.5)"
gpu,combination_297,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.0,True,True,1,0.3100277109534395,0.812937062937063,0.14120038259206122,0.3139980435371399,0.7991359829902649,0.16800396144390106,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.0)"
gpu,combination_330,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",2.0,True,True,2,1.0,0.4523942093541202,0.820110382890652,0.9622094631195068,0.13828977942466736,0.981011688709259,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 2.0)"
gpu,combination_291,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.0,True,True,1,0.16078443314351837,0.9914044289044289,0.21018651362984217,0.13289904594421387,0.9688190817832947,0.1481514871120453,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.0)"
gpu,combination_318,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.5,True,True,2,0.3952033950358768,0.7555263733858611,0.6411505815781201,0.38194432854652405,0.7054319977760315,0.5936840772628784,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.5)"
gpu,combination_304,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.0,True,True,1,0.5101251560644356,0.43269230769230776,0.2626733620277379,0.5452747344970703,0.392658531665802,0.30850717425346375,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.0)"
gpu,combination_310,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.5,True,True,2,1.0,0.0,0.8877711411505815,0.9837185144424438,0.0,0.9471773505210876,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.5)"
gpu,combination_339,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",2.0,True,True,2,0.423256074976149,0.09493318485523392,0.8444291134874096,0.38528376817703247,0.38238582015037537,0.7008118033409119,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 2.0)"
gpu,combination_302,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.0,True,True,1,0.28749352903559794,0.9581876456876458,0.16953610712577713,0.2684732675552368,0.9419783353805542,0.17024019360542297,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.0)"
gpu,combination_300,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.0,True,True,1,0.8050184232162978,0.09965034965034968,0.8754184600669536,0.8409841656684875,0.13958150148391724,0.9531504511833191,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.0)"
gpu,combination_301,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.0,True,True,1,0.1403209598343433,0.82488344988345,0.11848397895743663,0.12754131853580475,0.8811209201812744,0.15064725279808044,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.0)"
gpu,combination_327,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.5,True,True,2,0.24186838652036743,0.8124316042897789,0.21093995598868281,0.23549017310142517,0.8756428956985474,0.19380690157413483,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.5)"
gpu,combination_293,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.0,True,True,1,0.38725296141782634,0.6025641025641025,0.4942611190817791,0.36832600831985474,0.5530372262001038,0.6162065863609314,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.0)"
gpu,combination_303,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.0,True,True,1,0.4611285361917233,0.7057109557109558,0.18280726924916307,0.42048588395118713,0.7030292749404907,0.197524756193161,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.0)"
gpu,combination_296,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s",1.0,True,True,1,0.11245774840890407,0.8500874125874126,0.39574366331898614,0.08887849003076553,0.7711533308029175,0.38806164264678955,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s', 1.0)"
gpu,combination_460,"mobilenet_v2,resnet50,yolo11m,yolo11n,yolo11s",3.0,False,False,2,0.30464139241772537,1.0,0.0,0.3076443672180176,0.9577100276947021,0.510631263256073,"('mobilenet_v2,resnet50,yolo11m,yolo11n,yolo11s', 3.0)"
gpu,combination_446,"mobilenet_v2,resnet50,yolo11m,yolo11n,yolo11s",2.0,False,False,1,0.7185511137629277,0.9432624113475178,0.0,0.7492584586143494,0.7913569808006287,0.5807662010192871,"('mobilenet_v2,resnet50,yolo11m,yolo11n,yolo11s', 2.0)"
gpu,combination_447,"mobilenet_v2,resnet50,yolo11m,yolo11n,yolo11s",2.0,False,False,1,0.1853371121718377,1.0,0.0,0.1917514055967331,1.0,0.5420492887496948,"('mobilenet_v2,resnet50,yolo11m,yolo11n,yolo11s', 2.0)"
gpu,combination_465,"mobilenet_v2,resnet50,yolo11m,yolo11n,yolo11s",3.0,False,False,2,0.5052515754726418,0.3963585434173667,0.0,0.46352699398994446,0.6436811685562134,0.5460178256034851,"('mobilenet_v2,resnet50,yolo11m,yolo11n,yolo11s', 3.0)"
gpu,combination_439,"mobilenet_v2,resnet50,yolo11m,yolo11n,yolo11s",2.0,False,False,1,0.18804693715194912,0.7876073161627475,0.0,0.16636614501476288,0.8923566341400146,0.48645517230033875,"('mobilenet_v2,resnet50,yolo11m,yolo11n,yolo11s', 2.0)"
gpu,combination_440,"mobilenet_v2,resnet50,yolo11m,yolo11n,yolo11s",2.0,False,False,1,0.35727426412092284,0.994027622247107,0.0,0.3374643921852112,1.0,0.5344530344009399,"('mobilenet_v2,resnet50,yolo11m,yolo11n,yolo11s', 2.0)"
gpu,combination_467,"mobilenet_v2,resnet50,yolo11m,yolo11n,yolo11s",3.0,False,False,2,0.18558067420226074,1.0,0.0,0.17145384848117828,1.0,0.5076444149017334,"('mobilenet_v2,resnet50,yolo11m,yolo11n,yolo11s', 3.0)"
gpu,combination_451,"mobilenet_v2,resnet50,yolo11m,yolo11n,yolo11s",2.0,False,False,1,0.18277645186953062,1.0,0.0,0.17403173446655273,1.0,0.4934919476509094,"('mobilenet_v2,resnet50,yolo11m,yolo11n,yolo11s', 2.0)"
gpu,combination_463,"mobilenet_v2,resnet50,yolo11m,yolo11n,yolo11s",3.0,False,False,2,0.18440532159647896,1.0,0.0,0.18439269065856934,1.0,0.5285957455635071,"('mobilenet_v2,resnet50,yolo11m,yolo11n,yolo11s', 3.0)"
gpu,combination_466,"mobilenet_v2,resnet50,yolo11m,yolo11n,yolo11s",3.0,False,False,2,0.8515804741422429,0.7170868347338937,0.0,0.7668775320053101,0.5376451015472412,0.605471134185791,"('mobilenet_v2,resnet50,yolo11m,yolo11n,yolo11s', 3.0)"
