# provenance: {"generated_at": "2026-07-29T18:30:03+09:00", "git_commit": "a8728e67ddf0c96db6e5cd5d57684cedc57136fb (pre-commit HEAD)", "alpha": 0.3, "beta": 1.0, "seed": 42, "input_data": ["/home/msyu/PycharmProjects/multimodel-scheduling-mobilint/xgboost_model/full_collection_540/cpu_gpu/performance_gpu_full540.json", "/home/msyu/PycharmProjects/multimodel-scheduling-mobilint/xgboost_model/full_collection_540/cpu_npu/performance_npu_full540.json"], "experiment": "P1 groupkfold oof", "platform": "npu"}
combination,models,workload,rate_factor,y3_valid,has_gen,fold,y1_meas,y2_meas,y3_meas,y1_pred,y2_pred,y3_pred,group
combination_357,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x",yolo11s,1.0,True,True,0,0.1984543893322558,1.0,0.40616400660429275,0.2233532816171646,1.0,0.4212609827518463,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x', 1.0)"
combination_390,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x",yolo11s,1.5,True,True,0,0.6093714800630772,0.3105990783410139,0.7773207990599296,0.6217054128646851,0.49708929657936096,0.825715184211731,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x', 1.5)"
combination_351,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x",yolo11s,1.0,True,True,0,0.17582584099403983,0.9773531493276715,0.40066042927903134,0.22621551156044006,1.0,0.42284855246543884,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x', 1.0)"
combination_407,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x",yolo11s,2.0,True,True,2,0.5812970788168289,0.6334883720930234,0.46675191815856776,0.5037344694137573,0.7400237917900085,0.44815078377723694,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x', 2.0)"
combination_379,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x",yolo11s,1.5,True,True,0,0.9450889840054066,0.08709677419354801,0.4576968272620447,0.9656736850738525,0.21230262517929077,0.48549601435661316,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x', 1.5)"
combination_392,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x",yolo11s,1.5,True,True,0,0.9399076368551474,0.16129032258064482,0.917743830787309,0.8900284171104431,0.220529243350029,0.9388591051101685,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x', 1.5)"
combination_376,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x",yolo11s,1.5,True,True,0,0.31690696102725835,0.6423963133640552,0.4118683901292597,0.331769198179245,0.8766146898269653,0.4387149512767792,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x', 1.5)"
combination_372,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x",yolo11s,1.0,True,True,0,0.4365087382563896,0.428402925218212,0.8035222894881672,0.5567338466644287,0.5291836857795715,0.8002771139144897,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x', 1.0)"
combination_374,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x",yolo11s,1.5,True,True,0,0.9657580536156791,0.0,0.8736780258519389,0.9059889316558838,0.01766340807080269,0.895308256149292,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x', 1.5)"
combination_358,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x",yolo11s,1.0,True,True,0,0.41165774320638443,0.9981127624439726,0.4001100715465052,0.44245246052742004,1.0,0.43568506836891174,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x', 1.0)"
combination_378,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x",yolo11s,1.5,True,True,0,0.716884433430953,0.5497695852534561,0.4371327849588719,0.7899230122566223,0.47360676527023315,0.45506569743156433,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x', 1.5)"
combination_364,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x",yolo11s,1.0,True,True,0,0.23891302151732502,0.8306204293465441,0.709411117226197,0.2675517201423645,0.7542434334754944,0.7543561458587646,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x', 1.0)"
combination_521,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.29439209587411946,0.7093280826975142,0.0,0.39947181940078735,0.9497037529945374,0.8676061630249023,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_536,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.7311545146830116,0.2574452375092297,0.0,0.7812138795852661,0.7032104134559631,0.912172794342041,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_511,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,0.4861364506610807,0.5350857142857143,0.0,0.6820119023323059,0.7895975708961487,0.8734447360038757,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
combination_481,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.0,False,False,0,0.42737041090438765,0.39628720466400746,0.0,0.7057750225067139,0.7110357284545898,0.8753998875617981,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.0)"
combination_488,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.0,False,False,0,0.7346283951845588,0.2490027615833077,0.0,0.785033643245697,0.625761866569519,0.9028071165084839,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.0)"
combination_514,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,0.20559947744216953,0.998857142857143,0.0,0.255292147397995,0.9158213138580322,0.8630576729774475,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
combination_504,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,0.35666824334977587,0.5149714285714284,0.0,0.48736071586608887,0.824490487575531,0.875660240650177,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
combination_528,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.3815067239959748,0.6362293871523503,0.0,0.4851653575897217,0.874456524848938,0.8780795335769653,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_539,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.2689598389900284,0.9936007875953727,0.0,0.4199937582015991,0.9576502442359924,0.869560182094574,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_469,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.0,False,False,0,0.06718236991344144,1.0,0.0,0.1532275378704071,0.9710099697113037,0.8552848696708679,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.0)"
combination_529,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.4305415789955173,0.5675609155796211,0.0,0.690082848072052,0.843802809715271,0.8778744339942932,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_485,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.0,False,False,0,0.2066709780121381,0.6882479288125192,0.0,0.3752955198287964,0.9488646984100342,0.8641068339347839,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.0)"
combination_537,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.16999817034123135,1.0,0.0,0.23311874270439148,0.9479230046272278,0.8595350384712219,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_533,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.21491629311133473,0.7179424070883582,0.0,0.36868348717689514,0.963638424873352,0.8696082234382629,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_474,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.0,False,False,0,0.3874987563426526,0.5918993556305615,0.0,0.4934077262878418,0.7441731095314026,0.8772141933441162,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.0)"
combination_500,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,0.6008964569678132,0.10034285714285726,0.0,0.9274676442146301,0.625291109085083,0.915116012096405,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
combination_473,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.0,False,False,0,0.30297980300467614,0.7965633629947836,0.0,0.4192860722541809,0.9224666357040405,0.8684768080711365,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.0)"
combination_483,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.0,False,False,0,0.12098298676748581,0.9285056765879104,0.0,0.17448489367961884,0.9589009284973145,0.8532770276069641,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.0)"
combination_491,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.0,False,False,0,0.298378270818824,0.8528689782141763,0.0,0.4250524640083313,0.9259217977523804,0.8658226728439331,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.0)"
combination_497,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,0.266707209946618,0.7330285714285714,0.0,0.4195352792739868,0.9397890567779541,0.8667454123497009,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
combination_480,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.0,False,False,0,0.3746642125161675,0.582080392758515,0.0,0.495195597410202,0.753699004650116,0.8754327297210693,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.0)"
combination_505,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,0.403766020226592,0.24502857142857135,0.0,0.7264857292175293,0.7308460474014282,0.8767575025558472,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
combination_531,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.09800109779526119,1.0,0.0,0.17014427483081818,0.955191969871521,0.8598063588142395,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_518,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,1.0,0.0,0.0,0.889071524143219,0.03453700616955757,0.9253132939338684,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_493,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,0.05531905308917269,1.0,0.0,0.15134641528129578,0.953578770160675,0.8545933365821838,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
combination_534,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.3766352575244717,0.8781688407580606,0.0,0.49435317516326904,0.8745352029800415,0.8779705166816711,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_519,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.0993733418717409,1.0,0.0,0.17045027017593384,0.9536907076835632,0.8597879409790039,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_515,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,0.2878572876545713,0.9293714285714285,0.0,0.4226061999797821,0.9261272549629211,0.8665980696678162,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
combination_532,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.20457872106852074,0.9094265321191236,0.0,0.24442730844020844,0.950896143913269,0.8654187917709351,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_501,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,0.11509786697299368,1.0,0.0,0.17008697986602783,0.9430824518203735,0.8540472984313965,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
combination_526,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.15179306559326683,0.9246861924686194,0.0,0.18764808773994446,0.9678013324737549,0.8642718195915222,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_506,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,0.6836272721129806,0.0754285714285715,0.0,0.8055300116539001,0.6024773716926575,0.8994835019111633,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
combination_535,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.5021041075839355,0.77479694806793,0.0,0.6938554048538208,0.8750742673873901,0.8730807900428772,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_524,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.6263836794437837,0.24095495938961356,0.0,0.8377329707145691,0.6727777719497681,0.9143025875091553,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_470,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.0,False,False,0,1.0,0.0,0.0,0.9065706729888916,0.0,0.9125973582267761,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.0)"
combination_476,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.0,False,False,0,0.6307581335190529,0.3717397974838908,0.0,0.8893516659736633,0.5987750291824341,0.9041740894317627,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.0)"
combination_520,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.16995242887201537,1.0,0.0,0.2034289538860321,0.9449293613433838,0.8661954998970032,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_479,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.0,False,False,0,0.2920356183464332,0.9852715556919299,0.0,0.42173635959625244,0.9602038860321045,0.8664162755012512,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.0)"
combination_472,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.0,False,False,0,0.17719629887573374,1.0,0.0,0.21009927988052368,0.952260434627533,0.861021876335144,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.0)"
combination_503,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,0.28801495596549315,0.9929142857142857,0.0,0.4205983281135559,0.9354031682014465,0.8670635223388672,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
combination_522,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.36556582197420173,0.6527196652719666,0.0,0.4856916069984436,0.9025593400001526,0.874437153339386,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_487,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.0,False,False,0,0.5104467217192318,0.5481742865909789,0.0,0.7299551367759705,0.6999855637550354,0.874308168888092,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.0)"
combination_517,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.06710273533985911,1.0,0.0,0.15026378631591797,0.9623516798019409,0.8605434894561768,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_490,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.0,False,False,0,0.24925380559148344,0.9953973611537283,0.0,0.25765103101730347,0.9103334546089172,0.865320086479187,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.0)"
combination_495,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,0.0946235105975629,1.0,0.0,0.17930540442466736,0.9482128620147705,0.8560985922813416,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
combination_486,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.0,False,False,0,0.38075813351905285,0.7801472844430807,0.0,0.5028595328330994,0.7909473776817322,0.8752944469451904,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.0)"
combination_540,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.31193394931845214,0.9345311346295841,0.0,0.47807878255844116,0.8381463885307312,0.8775826692581177,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_475,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.0,False,False,0,0.40147746492886277,0.4036514268180423,0.0,0.6441268920898438,0.6447272300720215,0.8752732872962952,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.0)"
combination_513,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,0.15453746874788837,0.9997714285714286,0.0,0.23994342982769012,0.9431307911872864,0.8524550795555115,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
combination_516,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,0.3128364529134851,0.6667428571428571,0.0,0.4786926507949829,0.8073707818984985,0.8756570219993591,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
combination_508,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,0.19954050949388472,0.7307428571428571,0.0,0.25134703516960144,0.9364665746688843,0.8626461029052734,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
combination_530,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.7164486323300704,0.3600787595372877,0.0,0.8465312123298645,0.6852290630340576,0.9116142988204956,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_507,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,0.09712367952789602,1.0,0.0,0.17976748943328857,0.9508092403411865,0.8561170101165771,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
combination_482,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.0,False,False,0,0.7280618843896131,0.2999386314820497,0.0,0.7944871187210083,0.5387140512466431,0.9009943008422852,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.0)"
combination_525,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.11140334827554661,1.0,0.0,0.17111584544181824,0.9521327018737793,0.8599449396133423,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_538,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.22408745768914098,0.9992616293379277,0.0,0.243938609957695,0.942902147769928,0.866424560546875,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_523,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.4186259262647516,0.551070637460005,0.0,0.6951171159744263,0.8583837151527405,0.8779359459877014,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_502,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,0.14036984480933398,0.7284571428571428,0.0,0.19789037108421326,0.9652987122535706,0.861289381980896,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
combination_509,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,0.20059913958150327,0.7263999999999999,0.0,0.3708678185939789,0.9580950140953064,0.8660434484481812,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
combination_489,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.0,False,False,0,0.16956024276191428,0.9993863148204971,0.0,0.24231785535812378,0.9507476091384888,0.8558104634284973,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.0)"
combination_477,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.0,False,False,0,0.11794846283951847,1.0,0.0,0.17862312495708466,0.9612661600112915,0.852682888507843,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.0)"
combination_510,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,0.3615109128995203,0.8050285714285713,0.0,0.49727392196655273,0.8248085975646973,0.8753726482391357,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
combination_471,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.0,False,False,0,0.09867177395284049,0.9886468241791962,0.0,0.17201724648475647,0.9590704441070557,0.8532586097717285,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.0)"
combination_527,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,2.0,False,False,0,0.26438569206842927,0.9977848880137828,0.0,0.4157179892063141,0.9616441130638123,0.8679725527763367,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 2.0)"
combination_499,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,0.39624298939117514,0.20731428571428573,0.0,0.6689760088920593,0.7574994564056396,0.877044141292572,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
combination_512,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,0.7059035520418048,0.04594285714285716,0.0,0.8160231709480286,0.6697213649749756,0.9135335683822632,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
combination_496,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,0.154897853458567,1.0,0.0,0.21346011757850647,0.941426694393158,0.861482560634613,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
combination_492,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.0,False,False,0,0.30986966470997906,0.6313286284136239,0.0,0.4877418577671051,0.7601731419563293,0.8764391541481018,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.0)"
combination_494,"mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x",yolo11n,1.5,False,False,0,1.0,0.0,0.0,0.8644319176673889,0.032214462757110596,0.9156812429428101,"('mobilenet_v2,resnet50,yolo11l,yolo11m,yolo11n,yolo11s,yolo11x', 1.5)"
