directory,filename,best_deployment,best_throughput,best_drop_rate,better_combination,better_throughput,better_drop_rate,diff
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_56,22.14,453.0,0.370000000000001
results,performance_20260127_064106_model_schedules_g_m_resnet50_resnext50_s_t.json,combination_2,22.91,386.0,combination_16,23.28,408.0,0.370000000000001
results,performance_20260126_220749_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x3.json,combination_102,24.55,272.0,combination_503,24.92,675.0,0.370000000000001
results,performance_20260127_055918_model_schedules_g_m_resnet50_resnext50_s_t_x2.json,combination_2,24.58,385.0,combination_9,24.95,481.0,0.370000000000001
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_505,24.17,334.0,0.370000000000001
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_510,24.17,362.0,0.370000000000001
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_37,21.76,401.0,0.360000000000003
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_44,22.03,487.0,0.35999999999999943
results,performance_20260127_074422_model_schedules_g_m_t_x2.json,combination_6,101.29,216.0,combination_8,101.65,279.0,0.35999999999999943
results,performance_20260127_040803_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_x2.json,combination_105,25.07,264.0,combination_112,25.42,315.0,0.3500000000000014
results,performance_20260127_072634_model_schedules_g_m_r_t_x3.json,combination_4,26.47,699.0,combination_12,26.82,942.0,0.3500000000000014
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_122,24.15,286.0,0.34999999999999787
results,performance_20260127_114230_model_schedules_r_t_v_y_x3.json,combination_13,19.24,536.0,combination_2,19.58,721.0,0.33999999999999986
results,performance_20260127_114230_model_schedules_r_t_v_y_x3.json,combination_13,19.24,536.0,combination_3,19.58,748.0,0.33999999999999986
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_332,22.11,364.0,0.33999999999999986
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_481,22.11,322.0,0.33999999999999986
results,performance_20260127_081836_model_schedules_g_t_y.json,combination_5,21.11,130.0,combination_7,21.44,133.0,0.33000000000000185
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_130,22.1,336.0,0.33000000000000185
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_252,22.1,465.0,0.33000000000000185
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_265,22.1,425.0,0.33000000000000185
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_116,21.73,391.0,0.33000000000000185
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_14,21.73,427.0,0.33000000000000185
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_243,24.13,318.0,0.3299999999999983
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_508,24.13,342.0,0.3299999999999983
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_109,22.09,288.0,0.3200000000000003
results,performance_20260127_050340_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_x4.json,combination_13,25.93,266.0,combination_1,26.25,297.0,0.3200000000000003
results,performance_20260127_064106_model_schedules_g_m_resnet50_resnext50_s_t.json,combination_2,22.91,386.0,combination_20,23.23,398.0,0.3200000000000003
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_255,24.12,339.0,0.3200000000000003
results,performance_20260127_061314_model_schedules_g_m_resnet50_resnext50_s_t_x3.json,combination_50,24.85,394.0,combination_60,25.17,643.0,0.3200000000000003
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_37,21.99,411.0,0.31999999999999673
results,performance_20260127_101556_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x4.json,combination_46,23.65,343.0,combination_124,23.95,415.0,0.3000000000000007
results,performance_20260127_064106_model_schedules_g_m_resnet50_resnext50_s_t.json,combination_2,22.91,386.0,combination_34,23.21,424.0,0.3000000000000007
results,performance_20260127_064106_model_schedules_g_m_resnet50_resnext50_s_t.json,combination_2,22.91,386.0,combination_37,23.21,497.0,0.3000000000000007
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_118,21.7,414.0,0.3000000000000007
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_125,22.06,455.0,0.28999999999999915
results,performance_20260127_062710_model_schedules_g_m_resnet50_resnext50_s_t_x4.json,combination_48,25.29,383.0,combination_5,25.58,445.0,0.28999999999999915
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_29,21.96,586.0,0.28999999999999915
results,performance_20260127_091800_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x2.json,combination_82,23.18,347.0,combination_123,23.47,472.0,0.28999999999999915
results,performance_20260127_101556_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x4.json,combination_46,23.65,343.0,combination_80,23.93,535.0,0.28000000000000114
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_48,22.05,382.0,0.28000000000000114
results,performance_20260127_085008_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_x4.json,combination_24,28.89,265.0,combination_32,29.17,318.0,0.28000000000000114
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_128,24.08,442.0,0.2799999999999976
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_63,22.04,369.0,0.2699999999999996
results,performance_20260126_171630_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_x3.json,combination_67,25.69,165.0,combination_155,25.96,357.0,0.2699999999999996
results,performance_20260127_101556_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x4.json,combination_46,23.65,343.0,combination_48,23.91,451.0,0.26000000000000156
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_277,22.03,478.0,0.26000000000000156
results,performance_20260127_154526_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x2.json,combination_105,24.79,286.0,combination_384,25.04,339.0,0.25
results,performance_20260126_220749_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x3.json,combination_102,24.55,272.0,combination_302,24.8,297.0,0.25
results,performance_20260127_082216_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_x2.json,combination_43,26.43,287.0,combination_54,26.67,341.0,0.240000000000002
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_60,22.01,372.0,0.240000000000002
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_151,22.0,464.0,0.23000000000000043
results,performance_20260127_055918_model_schedules_g_m_resnet50_resnext50_s_t_x2.json,combination_2,24.58,385.0,combination_19,24.81,589.0,0.23000000000000043
results,performance_20260127_091800_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x2.json,combination_82,23.18,347.0,combination_49,23.41,488.0,0.23000000000000043
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_26,21.9,434.0,0.22999999999999687
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_477,21.99,410.0,0.21999999999999886
results,performance_20260126_220749_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x3.json,combination_102,24.55,272.0,combination_172,24.77,461.0,0.21999999999999886
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_117,21.89,448.0,0.21999999999999886
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_314,24.02,342.0,0.21999999999999886
results,performance_20260127_120034_model_schedules_yolov4_x2.json,combination_2,13.23,21.0,combination_1,13.45,23.0,0.21999999999999886
results,performance_20260127_083612_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_x3.json,combination_17,26.75,270.0,combination_27,26.96,289.0,0.21000000000000085
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_123,21.98,316.0,0.21000000000000085
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_357,21.98,406.0,0.21000000000000085
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_440,21.98,368.0,0.21000000000000085
results,performance_20260127_050340_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_x4.json,combination_13,25.93,266.0,combination_27,26.14,430.0,0.21000000000000085
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_73,21.88,359.0,0.2099999999999973
results,performance_20260127_112810_model_schedules_m_r_t_y_x4.json,combination_11,18.03,825.0,combination_5,18.24,1073.0,0.2099999999999973
results,performance_20260126_171630_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_x3.json,combination_67,25.69,165.0,combination_124,25.9,211.0,0.2099999999999973
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_356,21.97,447.0,0.1999999999999993
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_367,21.97,422.0,0.1999999999999993
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_370,21.97,341.0,0.1999999999999993
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_374,21.97,349.0,0.1999999999999993
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_27,21.86,632.0,0.18999999999999773
results,performance_20260127_112810_model_schedules_m_r_t_y_x4.json,combination_11,18.03,825.0,combination_15,18.22,1019.0,0.18999999999999773
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_337,21.95,433.0,0.17999999999999972
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_444,21.95,510.0,0.17999999999999972
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_501,21.95,337.0,0.17999999999999972
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_31,21.58,480.0,0.17999999999999972
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_397,21.94,335.0,0.1700000000000017
results,performance_20260127_064106_model_schedules_g_m_resnet50_resnext50_s_t.json,combination_2,22.91,386.0,combination_18,23.08,425.0,0.16999999999999815
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_311,23.97,335.0,0.16999999999999815
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_298,21.93,523.0,0.16000000000000014
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_40,21.83,447.0,0.1599999999999966
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_330,21.92,346.0,0.15000000000000213
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_450,21.92,364.0,0.15000000000000213
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_84,21.55,449.0,0.15000000000000213
results,performance_20260127_040803_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_x2.json,combination_105,25.07,264.0,combination_11,25.22,267.0,0.14999999999999858
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_495,23.95,460.0,0.14999999999999858
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_304,21.91,355.0,0.14000000000000057
results,performance_20260127_050340_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_x4.json,combination_13,25.93,266.0,combination_41,26.07,392.0,0.14000000000000057
results,performance_20260127_112810_model_schedules_m_r_t_y_x4.json,combination_11,18.03,825.0,combination_7,18.17,829.0,0.14000000000000057
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_51,21.81,399.0,0.13999999999999702
results,performance_20260127_101556_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x4.json,combination_46,23.65,343.0,combination_93,23.78,482.0,0.13000000000000256
results,performance_20260127_080410_model_schedules_g_r_y_x2.json,combination_8,20.04,518.0,combination_7,20.17,531.0,0.13000000000000256
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_43,21.53,562.0,0.13000000000000256
results,performance_20260127_112106_model_schedules_m_r_t_y_x2.json,combination_16,19.38,794.0,combination_14,19.51,806.0,0.13000000000000256
results,performance_20260127_070202_model_schedules_g_m_resnet50_resnext50_t_x3.json,combination_14,24.77,636.0,combination_30,24.9,1061.0,0.129999999999999
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_369,21.9,482.0,0.129999999999999
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_41,21.9,442.0,0.129999999999999
results,performance_20260127_065502_model_schedules_g_m_resnet50_resnext50_t_x2.json,combination_19,24.41,640.0,combination_20,24.54,688.0,0.129999999999999
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_31,21.8,471.0,0.129999999999999
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_219,23.93,381.0,0.129999999999999
results,performance_20260127_191853_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v.json,combination_95,28.2,173.0,combination_204,28.32,252.0,0.120000000000001
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_273,21.89,331.0,0.120000000000001
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_469,21.89,513.0,0.120000000000001
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_447,23.92,336.0,0.120000000000001
results,performance_20260127_120103_model_schedules_yolov4_x3.json,combination_2,13.3,94.0,combination_1,13.42,96.0,0.11999999999999922
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_78,21.51,605.0,0.11000000000000298
results,performance_20260127_154526_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x2.json,combination_105,24.79,286.0,combination_258,24.9,360.0,0.10999999999999943
results,performance_20260127_043551_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_x3.json,combination_94,26.85,291.0,combination_76,26.96,313.0,0.10999999999999943
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_362,21.88,324.0,0.10999999999999943
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_112,21.78,573.0,0.10999999999999943
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_446,23.91,433.0,0.10999999999999943
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_303,21.87,363.0,0.10000000000000142
results,performance_20260127_050340_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_x4.json,combination_13,25.93,266.0,combination_62,26.03,312.0,0.10000000000000142
results,performance_20260127_091800_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x2.json,combination_82,23.18,347.0,combination_103,23.28,435.0,0.10000000000000142
results,performance_20260127_191853_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v.json,combination_95,28.2,173.0,combination_248,28.29,384.0,0.08999999999999986
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_108,21.76,539.0,0.08999999999999986
results,performance_20260126_171630_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_x3.json,combination_67,25.69,165.0,combination_114,25.78,321.0,0.08999999999999986
results,performance_20260127_082216_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_x2.json,combination_43,26.43,287.0,combination_52,26.51,370.0,0.08000000000000185
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_452,21.85,428.0,0.08000000000000185
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_80,21.85,419.0,0.08000000000000185
results,performance_20260127_055918_model_schedules_g_m_resnet50_resnext50_s_t_x2.json,combination_2,24.58,385.0,combination_5,24.66,518.0,0.08000000000000185
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_493,23.88,340.0,0.0799999999999983
results,performance_20260127_114230_model_schedules_r_t_v_y_x3.json,combination_13,19.24,536.0,combination_4,19.31,667.0,0.07000000000000028
results,performance_20260127_191853_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v.json,combination_95,28.2,173.0,combination_31,28.27,203.0,0.07000000000000028
results,performance_20260127_043551_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_x3.json,combination_94,26.85,291.0,combination_21,26.92,304.0,0.07000000000000028
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_293,21.84,492.0,0.07000000000000028
results,performance_20260127_072634_model_schedules_g_m_r_t_x3.json,combination_4,26.47,699.0,combination_10,26.54,876.0,0.07000000000000028
results,performance_20260126_171630_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_x3.json,combination_67,25.69,165.0,combination_178,25.76,222.0,0.07000000000000028
results,performance_20260127_055918_model_schedules_g_m_resnet50_resnext50_s_t_x2.json,combination_2,24.58,385.0,combination_54,24.64,488.0,0.060000000000002274
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_474,21.83,440.0,0.05999999999999872
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_510,21.83,466.0,0.05999999999999872
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_121,21.73,422.0,0.05999999999999872
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_416,23.86,341.0,0.05999999999999872
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_460,23.86,386.0,0.05999999999999872
results,performance_20260127_061314_model_schedules_g_m_resnet50_resnext50_s_t_x3.json,combination_50,24.85,394.0,combination_24,24.91,558.0,0.05999999999999872
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_267,21.82,354.0,0.05000000000000071
results,performance_20260127_064106_model_schedules_g_m_resnet50_resnext50_s_t.json,combination_2,22.91,386.0,combination_30,22.96,527.0,0.05000000000000071
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_101,23.85,298.0,0.05000000000000071
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_123,23.85,309.0,0.05000000000000071
results,performance_20260126_171630_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_x3.json,combination_67,25.69,165.0,combination_94,25.74,196.0,0.04999999999999716
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_355,21.81,349.0,0.03999999999999915
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_427,21.81,355.0,0.03999999999999915
results,performance_20260127_062710_model_schedules_g_m_resnet50_resnext50_s_t_x4.json,combination_48,25.29,383.0,combination_40,25.33,421.0,0.03999999999999915
results,performance_20260127_154526_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x2.json,combination_105,24.79,286.0,combination_252,24.82,317.0,0.030000000000001137
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_240,21.8,350.0,0.030000000000001137
results,performance_20260127_040803_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_x2.json,combination_105,25.07,264.0,combination_116,25.1,323.0,0.030000000000001137
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_285,21.79,339.0,0.019999999999999574
results,performance_20260127_050340_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_x4.json,combination_13,25.93,266.0,combination_32,25.95,346.0,0.019999999999999574
results,performance_20260127_191853_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v.json,combination_95,28.2,173.0,combination_74,28.21,232.0,0.010000000000001563
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_31,21.78,496.0,0.010000000000001563
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_89,21.78,313.0,0.010000000000001563
