timestamp,combination,source_file,views.sum.view.throughput_fps,views.sum.view.avg_inference_time_ms,views.sum.view.inference_count,views.sum.view.avg_wait_to_preprocess_ms,views.sum.view.dropped_frames_due_to_full_queue,views.sum.view.exec_cpu,views.sum.view.exec_npu0,views.sum.view.exec_npu1,views.sum.view.static_infer_sel,views.sum.view.static_load_sel,views.sum.x.view_throughput__static_infer_sel,views.sum.x.view_wait__static_load_sel,views.mean.view.throughput_fps,views.mean.view.avg_inference_time_ms,views.mean.view.inference_count,views.mean.view.avg_wait_to_preprocess_ms,views.mean.view.dropped_frames_due_to_full_queue,views.mean.view.exec_cpu,views.mean.view.exec_npu0,views.mean.view.exec_npu1,views.mean.view.static_infer_sel,views.mean.view.static_load_sel,views.mean.x.view_throughput__static_infer_sel,views.mean.x.view_wait__static_load_sel,views.max.view.throughput_fps,views.max.view.avg_inference_time_ms,views.max.view.inference_count,views.max.view.avg_wait_to_preprocess_ms,views.max.view.dropped_frames_due_to_full_queue,views.max.view.exec_cpu,views.max.view.exec_npu0,views.max.view.exec_npu1,views.max.view.static_infer_sel,views.max.view.static_load_sel,views.max.x.view_throughput__static_infer_sel,views.max.x.view_wait__static_load_sel,views.count.views,y1_total_throughput_fps,y2_drop_rate_fps
2025-09-13 13:31:21,combination_7,xgboost_model/performance_data/performance/performance_20250913_132122.json,30.66,1451.7000000000003,424.0,10340.060000000001,171.0,2.0,1.0,1.0,366.70000000000005,486.4,1671.6280000000002,790668.4619999999,7.665,362.92500000000007,106.0,2585.0150000000003,42.75,0.5,0.25,0.25,91.67500000000001,121.6,417.90700000000004,197667.11549999999,17.34,1067.48,164.0,8638.6,142.0,1.0,1.0,1.0,214.9,464.7,738.684,790668.4619999999,4.0,30.66,5.7
2025-09-13 13:31:53,combination_8,xgboost_model/performance_data/performance/performance_20250913_132122.json,18.19,2121.62,321.0,11876.8,196.0,3.0,1.0,0.0,281.8,101.4,812.783,76334.934,4.5475,530.405,80.25,2969.2,49.0,0.75,0.25,0.0,70.45,25.35,203.19575,19083.7335,9.64,1508.89,124.0,11123.99,157.0,1.0,1.0,0.0,196.4,101.4,586.112,76334.934,4.0,18.19,6.5333
2025-09-13 13:32:25,combination_9,xgboost_model/performance_data/performance/performance_20250913_132122.json,33.629999999999995,1316.63,417.0,8768.86,115.0,2.0,1.0,1.0,312.3,205.3,1585.9959999999999,44945.55,8.407499999999999,329.1575,104.25,2192.215,28.75,0.5,0.25,0.25,78.075,51.325,396.49899999999997,11236.3875,17.54,979.52,170.0,8325.61,103.0,1.0,1.0,1.0,196.4,103.9,750.7119999999999,44945.55,4.0,33.64,3.8333
2025-09-13 13:33:00,combination_1,xgboost_model/performance_data/performance/performance_20250913_133229.json,8.96,3553.91,260.0,23705.25,1535.0,4.0,0.0,0.0,435.90000000000003,0.0,363.58900000000006,0.0,2.24,888.4775,65.0,5926.3125,383.75,1.0,0.0,0.0,108.97500000000001,0.0,90.89725000000001,0.0,3.86,1527.52,112.0,11961.16,768.0,1.0,0.0,0.0,214.9,0.0,141.834,0.0,4.0,8.98,51.1667
2025-09-13 13:33:30,combination_10,xgboost_model/performance_data/performance/performance_20250913_133229.json,25.419999999999998,715.27,399.0,3854.39,1223.0,2.0,1.0,1.0,182.3,566.1,1370.6779999999999,1231707.528,6.3549999999999995,178.8175,99.75,963.5975,305.75,0.5,0.25,0.25,45.575,141.525,342.66949999999997,307926.882,10.18,236.96,125.0,2314.54,643.0,1.0,1.0,1.0,96.9,464.7,646.323,1075566.738,4.0,25.41,40.7667
2025-09-13 13:34:01,combination_11,xgboost_model/performance_data/performance/performance_20250913_133229.json,17.71,2066.78,317.0,13149.84,1359.0,3.0,0.0,1.0,293.0,427.4,906.6890000000001,755096.128,4.4275,516.695,79.25,3287.46,339.75,0.75,0.0,0.25,73.25,106.85,226.67225000000002,188774.032,9.38,1435.15,113.0,11383.12,750.0,1.0,0.0,1.0,196.4,427.4,675.36,755096.128,4.0,17.7,45.3
2025-09-13 13:34:32,combination_12,xgboost_model/performance_data/performance/performance_20250913_133229.json,35.17,1339.96,489.0,10510.02,1386.0,2.0,1.0,1.0,323.3,449.09999999999997,1708.274,805431.026,8.7925,334.99,122.25,2627.505,346.5,0.5,0.25,0.25,80.825,112.27499999999999,427.0685,201357.7565,19.83,1004.56,214.0,8625.53,754.0,1.0,1.0,1.0,196.4,427.4,844.7579999999999,805431.026,4.0,35.17,46.2
2025-09-13 13:35:03,combination_13,xgboost_model/performance_data/performance/performance_20250913_133229.json,24.5,693.5699999999999,392.0,4522.65,1307.0,2.0,1.0,1.0,184.5,532.6,1327.5210000000002,1235697.924,6.125,173.39249999999998,98.0,1130.6625,326.75,0.5,0.25,0.25,46.125,133.15,331.88025000000005,308924.481,7.59,225.87,140.0,2358.52,659.0,1.0,1.0,1.0,87.9,427.4,666.282,1008031.448,4.0,24.5,43.5667
2025-09-13 13:35:35,combination_14,xgboost_model/performance_data/performance/performance_20250913_133229.json,24.06,2760.5899999999997,446.0,20764.47,1520.0,3.0,1.0,0.0,462.3,15.0,1076.109,0.0,6.015,690.1474999999999,111.5,5191.1175,380.0,0.75,0.25,0.0,115.575,3.75,269.02725,0.0,17.75,1268.39,269.0,10626.36,760.0,1.0,1.0,0.0,214.9,15.0,686.9250000000001,0.0,4.0,24.06,50.6667
2025-09-13 13:36:05,combination_15,xgboost_model/performance_data/performance/performance_20250913_133229.json,37.97,1609.31,575.0,13596.06,1312.0,2.0,1.0,1.0,492.8,118.9,1991.239,0.0,9.4925,402.3275,143.75,3399.015,328.0,0.5,0.25,0.25,123.2,29.725,497.80975,0.0,18.14,748.97,278.0,6835.69,656.0,1.0,1.0,1.0,214.9,103.9,776.3919999999999,0.0,4.0,37.96,43.7333
2025-09-13 13:36:37,combination_16,xgboost_model/performance_data/performance/performance_20250913_133229.json,30.36,1430.46,510.0,11043.91,1123.0,2.0,1.0,1.0,362.8,479.7,1616.904,1054799.295,7.59,357.615,127.5,2760.9775,280.75,0.5,0.25,0.25,90.7,119.925,404.226,263699.82375,17.11,1039.09,272.0,8774.06,610.0,1.0,1.0,1.0,214.9,464.7,684.114,1054799.295,4.0,30.36,37.4333
2025-09-13 13:37:08,combination_17,xgboost_model/performance_data/performance/performance_20250913_133229.json,31.390000000000004,1613.16,531.0,12019.91,940.0,2.0,1.0,1.0,319.40000000000003,442.4,1471.2909999999997,809713.5739999999,7.847500000000001,403.29,132.75,3004.9775,235.0,0.5,0.25,0.25,79.85000000000001,110.6,367.8227499999999,202428.39349999998,17.21,1242.42,276.0,10125.4,535.0,1.0,1.0,1.0,196.4,427.4,666.027,809713.5739999999,4.0,31.4,31.3333
2025-09-13 13:37:40,combination_18,xgboost_model/performance_data/performance/performance_20250913_133229.json,25.639999999999997,2805.49,423.0,20920.82,1030.0,3.0,0.0,1.0,477.2,76.2,1426.215,0.0,6.409999999999999,701.3725,105.75,5230.205,257.5,0.75,0.0,0.25,119.3,19.05,356.55375,0.0,19.5,1267.6,249.0,10541.42,515.0,1.0,0.0,1.0,214.9,76.2,1045.2,0.0,4.0,25.64,34.3333
2025-09-13 13:38:11,combination_19,xgboost_model/performance_data/performance/performance_20250913_133229.json,38.33,1576.8,562.0,13396.529999999999,926.0,2.0,1.0,1.0,507.5,97.9,2289.387,0.0,9.5825,394.2,140.5,3349.1324999999997,231.5,0.5,0.25,0.25,126.875,24.475,572.34675,0.0,19.21,733.77,269.0,6779.83,463.0,1.0,1.0,1.0,214.9,76.2,1029.6560000000002,0.0,4.0,38.34,30.8667
2025-09-13 13:38:44,combination_2,xgboost_model/performance_data/performance/performance_20250913_133229.json,23.720000000000002,2752.35,383.0,20594.22,752.0,3.0,1.0,0.0,466.20000000000005,21.7,1130.7830000000001,0.0,5.930000000000001,688.0875,95.75,5148.555,188.0,0.75,0.25,0.0,116.55000000000001,5.425,282.69575000000003,0.0,17.42,1245.04,199.0,10329.51,376.0,1.0,1.0,0.0,214.9,21.7,742.0920000000001,0.0,4.0,23.72,25.0667
2025-09-13 13:39:15,combination_20,xgboost_model/performance_data/performance/performance_20250913_133229.json,32.98,1452.1200000000001,491.0,11070.4,440.0,2.0,1.0,1.0,368.7,181.4,1944.281,223337.496,8.245,363.03000000000003,122.75,2767.6,110.0,0.5,0.25,0.25,92.175,45.35,486.07025,55834.374,19.33,1079.13,246.0,8947.42,272.0,1.0,1.0,1.0,214.9,105.2,1036.088,223337.496,4.0,32.98,14.6667
2025-09-13 13:39:47,combination_21,xgboost_model/performance_data/performance/performance_20250913_133229.json,34.129999999999995,1550.49,525.0,11324.0,328.0,2.0,1.0,1.0,323.1,177.60000000000002,1786.777,166213.866,8.532499999999999,387.6225,131.25,2831.0,82.0,0.5,0.25,0.25,80.775,44.400000000000006,446.69425,41553.4665,19.1,1200.03,258.0,9684.81,236.0,1.0,1.0,1.0,196.4,101.4,1023.7600000000001,166213.866,4.0,34.13,10.9333
2025-09-13 13:40:19,combination_3,xgboost_model/performance_data/performance/performance_20250913_133229.json,25.96,2646.2999999999997,390.0,20327.17,449.0,3.0,0.0,1.0,466.40000000000003,103.9,1234.9099999999999,0.0,6.49,661.5749999999999,97.5,5081.7925,112.25,0.75,0.0,0.25,116.60000000000001,25.975,308.72749999999996,0.0,19.43,1198.98,200.0,10531.03,225.0,1.0,0.0,1.0,214.9,103.9,831.6039999999999,0.0,4.0,25.97,14.9667
2025-09-13 13:40:51,combination_4,xgboost_model/performance_data/performance/performance_20250913_133229.json,15.530000000000001,2189.4700000000003,300.0,13675.66,448.0,3.0,1.0,0.0,327.40000000000003,105.2,884.1750000000001,251566.86400000003,3.8825000000000003,547.3675000000001,75.0,3418.915,112.0,0.75,0.25,0.0,81.85000000000001,26.3,221.04375000000002,62891.71600000001,7.4,1519.26,111.0,11284.34,274.0,1.0,1.0,0.0,214.9,105.2,650.46,251566.86400000003,4.0,15.53,14.9333
2025-09-13 13:41:23,combination_5,xgboost_model/performance_data/performance/performance_20250913_133229.json,33.519999999999996,1432.3400000000001,464.0,11296.81,264.0,2.0,1.0,1.0,357.90000000000003,209.10000000000002,1741.119,219586.064,8.379999999999999,358.08500000000004,116.0,2824.2025,66.0,0.5,0.25,0.25,89.47500000000001,52.275000000000006,435.27975,54896.516,19.75,1066.52,204.0,9209.49,184.0,1.0,1.0,1.0,214.9,105.2,845.3,219586.064,4.0,33.52,8.8
2025-09-13 13:41:55,combination_6,xgboost_model/performance_data/performance/performance_20250913_133229.json,15.16,2106.79,303.0,13191.52,239.0,3.0,0.0,1.0,336.40000000000003,464.7,932.6659999999999,924678.6479999999,3.79,526.6975,75.75,3297.88,59.75,0.75,0.0,0.25,84.10000000000001,116.175,233.16649999999998,231169.66199999998,7.12,1415.96,118.0,11201.68,176.0,1.0,0.0,1.0,214.9,464.7,689.928,924678.6479999999,4.0,15.16,7.9667
2025-09-13 13:42:27,combination_7,xgboost_model/performance_data/performance/performance_20250913_133229.json,31.330000000000002,1476.84,466.0,10996.619999999999,175.0,2.0,1.0,1.0,366.70000000000005,486.4,1684.467,900528.1889999999,7.8325000000000005,369.21,116.5,2749.1549999999997,43.75,0.5,0.25,0.25,91.67500000000001,121.6,421.11675,225132.04724999997,17.48,1109.11,203.0,9058.75,135.0,1.0,1.0,1.0,214.9,464.7,744.648,900528.1889999999,4.0,31.33,5.8333
2025-09-13 13:42:59,combination_8,xgboost_model/performance_data/performance/performance_20250913_133229.json,19.18,2121.3599999999997,330.0,13399.64,194.0,3.0,1.0,0.0,281.8,101.4,844.944,78644.826,4.795,530.3399999999999,82.5,3349.91,48.5,0.75,0.25,0.0,70.45,25.35,211.236,19661.2065,10.09,1547.04,132.0,12624.05,152.0,1.0,1.0,0.0,196.4,101.4,613.472,78644.826,4.0,19.18,6.4667
2025-09-13 13:43:31,combination_9,xgboost_model/performance_data/performance/performance_20250913_133229.json,33.28,1339.2499999999998,470.0,9027.099999999999,122.0,2.0,1.0,1.0,312.3,205.3,1553.687,43598.958000000006,8.32,334.81249999999994,117.5,2256.7749999999996,30.5,0.5,0.25,0.25,78.075,51.325,388.42175,10899.739500000001,16.1,1019.49,189.0,8597.13,112.0,1.0,1.0,1.0,196.4,103.9,689.08,43598.958000000006,4.0,33.28,4.0667
2025-09-13 13:44:06,combination_1,xgboost_model/performance_data/performance/performance_20250913_134335.json,9.12,3601.1200000000003,264.0,23746.510000000002,1520.0,4.0,0.0,0.0,435.90000000000003,0.0,363.716,0.0,2.28,900.2800000000001,66.0,5936.6275000000005,380.0,1.0,0.0,0.0,108.97500000000001,0.0,90.929,0.0,4.05,1566.64,118.0,12197.57,760.0,1.0,0.0,0.0,214.9,0.0,141.834,0.0,4.0,9.11,50.6667
2025-09-13 13:44:36,combination_10,xgboost_model/performance_data/performance/performance_20250913_134335.json,25.470000000000002,686.33,410.0,4052.26,1262.0,2.0,1.0,1.0,182.3,566.1,1336.9930000000004,1282048.968,6.367500000000001,171.5825,102.5,1013.065,315.5,0.5,0.25,0.25,45.575,141.525,334.2482500000001,320512.242,9.56,215.51,133.0,2397.88,658.0,1.0,1.0,1.0,96.9,464.7,641.4780000000001,1114294.8360000001,4.0,25.47,42.0667
2025-09-13 13:45:07,combination_11,xgboost_model/performance_data/performance/performance_20250913_134335.json,17.82,2116.2,324.0,13702.43,1360.0,3.0,0.0,1.0,293.0,427.4,884.559,786035.614,4.455,529.05,81.0,3425.6075,340.0,0.75,0.0,0.25,73.25,106.85,221.13975,196508.9035,9.11,1509.31,115.0,11863.32,748.0,1.0,0.0,1.0,196.4,427.4,655.92,786035.614,4.0,17.82,45.3333
2025-09-13 13:45:38,combination_12,xgboost_model/performance_data/performance/performance_20250913_134335.json,34.72,1460.7900000000002,532.0,11138.59,1374.0,2.0,1.0,1.0,323.3,449.09999999999997,1703.691,761225.0439999999,8.68,365.19750000000005,133.0,2784.6475,343.5,0.5,0.25,0.25,80.825,112.27499999999999,425.92275,190306.26099999997,19.74,1111.69,271.0,9357.53,754.0,1.0,1.0,1.0,196.4,427.4,840.924,761225.0439999999,4.0,34.73,45.8
2025-09-13 13:46:09,combination_13,xgboost_model/performance_data/performance/performance_20250913_134335.json,24.6,716.66,399.0,3684.44,1185.0,2.0,1.0,1.0,184.5,532.6,1381.842,1010979.538,6.15,179.165,99.75,921.11,296.25,0.5,0.25,0.25,46.125,133.15,345.4605,252744.8845,8.34,233.39,123.0,1934.75,601.0,1.0,1.0,1.0,87.9,427.4,675.951,826912.1499999999,4.0,24.6,39.5
2025-09-13 13:46:41,combination_14,xgboost_model/performance_data/performance/performance_20250913_134335.json,24.05,2684.16,452.0,20310.489999999998,1468.0,3.0,1.0,0.0,462.3,15.0,1082.4450000000002,0.0,6.0125,671.04,113.0,5077.6224999999995,367.0,0.75,0.25,0.0,115.575,3.75,270.61125000000004,0.0,17.66,1250.54,271.0,10294.02,735.0,1.0,1.0,0.0,214.9,15.0,683.442,0.0,4.0,24.04,48.9333
2025-09-13 13:47:12,combination_15,xgboost_model/performance_data/performance/performance_20250913_134335.json,38.11,1627.1999999999998,626.0,13807.77,1356.0,2.0,1.0,1.0,492.8,118.9,1990.0610000000001,0.0,9.5275,406.79999999999995,156.5,3451.9425,339.0,0.5,0.25,0.25,123.2,29.725,497.51525000000004,0.0,18.16,758.89,278.0,6938.98,678.0,1.0,1.0,1.0,214.9,103.9,777.2479999999999,0.0,4.0,38.1,45.2
2025-09-13 13:47:42,combination_16,xgboost_model/performance_data/performance/performance_20250913_134335.json,30.36,1467.18,493.0,11184.369999999999,1087.0,2.0,1.0,1.0,362.8,479.7,1604.7420000000002,1021020.2519999999,7.59,366.795,123.25,2796.0924999999997,271.75,0.5,0.25,0.25,90.7,119.925,401.18550000000005,255255.06299999997,17.2,1075.59,253.0,8987.21,594.0,1.0,1.0,1.0,214.9,464.7,674.4240000000001,1021020.2519999999,4.0,30.36,36.2333
2025-09-13 13:48:13,combination_17,xgboost_model/performance_data/performance/performance_20250913_134335.json,32.08,1509.32,519.0,11364.84,860.0,2.0,1.0,1.0,319.40000000000003,442.4,1516.555,726609.918,8.02,377.33,129.75,2841.21,215.0,0.5,0.25,0.25,79.85000000000001,110.6,379.13875,181652.4795,16.76,1160.5,251.0,9664.77,500.0,1.0,1.0,1.0,196.4,427.4,648.6120000000001,726609.918,4.0,32.08,28.6667
2025-09-13 13:48:46,combination_18,xgboost_model/performance_data/performance/performance_20250913_134335.json,25.5,2809.61,450.0,21303.27,959.0,3.0,0.0,1.0,477.2,76.2,1408.7950000000003,0.0,6.375,702.4025,112.5,5325.8175,239.75,0.75,0.0,0.25,119.3,19.05,352.1987500000001,0.0,19.16,1305.52,264.0,10960.65,480.0,1.0,0.0,1.0,214.9,76.2,1026.976,0.0,4.0,25.5,31.9667
2025-09-13 13:49:16,combination_19,xgboost_model/performance_data/performance/performance_20250913_134335.json,37.870000000000005,1629.3899999999999,613.0,13823.25,741.0,2.0,1.0,1.0,507.5,97.9,2252.2039999999997,0.0,9.467500000000001,407.34749999999997,153.25,3455.8125,185.25,0.5,0.25,0.25,126.875,24.475,563.0509999999999,0.0,18.92,766.8,271.0,6985.49,371.0,1.0,1.0,1.0,214.9,76.2,1014.1120000000001,0.0,4.0,37.87,24.7
2025-09-13 13:49:49,combination_2,xgboost_model/performance_data/performance/performance_20250913_134335.json,23.86,2853.76,434.0,21655.86,700.0,3.0,1.0,0.0,466.20000000000005,21.7,1124.489,0.0,5.965,713.44,108.5,5413.965,175.0,0.75,0.25,0.0,116.55000000000001,5.425,281.12225,0.0,17.52,1334.98,249.0,11219.38,351.0,1.0,1.0,0.0,214.9,21.7,746.352,0.0,4.0,23.86,23.3333
2025-09-13 13:50:21,combination_20,xgboost_model/performance_data/performance/performance_20250913_134335.json,33.17,1406.79,514.0,10950.76,495.0,2.0,1.0,1.0,368.7,181.4,1939.8370000000002,219131.6,8.2925,351.6975,128.5,2737.69,123.75,0.5,0.25,0.25,92.175,45.35,484.95925000000005,54782.9,19.22,1043.41,246.0,8867.76,302.0,1.0,1.0,1.0,214.9,105.2,1030.192,219131.6,4.0,33.17,16.5
2025-09-13 13:50:52,combination_21,xgboost_model/performance_data/performance/performance_20250913_134335.json,32.96000000000001,1565.32,501.0,11614.9,396.0,2.0,1.0,1.0,323.1,177.60000000000002,1758.65,168341.238,8.240000000000002,391.33,125.25,2903.725,99.0,0.5,0.25,0.25,80.775,44.400000000000006,439.6625,42085.3095,18.69,1183.14,255.0,9954.73,271.0,1.0,1.0,1.0,196.4,101.4,1001.7840000000001,168341.238,4.0,32.96,13.2
2025-09-13 13:51:25,combination_3,xgboost_model/performance_data/performance/performance_20250913_134335.json,26.200000000000003,2788.2200000000003,410.0,20708.35,517.0,3.0,0.0,1.0,466.40000000000003,103.9,1231.283,0.0,6.550000000000001,697.0550000000001,102.5,5177.0875,129.25,0.75,0.0,0.25,116.60000000000001,25.975,307.82075,0.0,19.8,1295.38,223.0,10445.82,259.0,1.0,0.0,1.0,214.9,103.9,847.4399999999999,0.0,4.0,26.19,17.2333
2025-09-13 13:51:57,combination_4,xgboost_model/performance_data/performance/performance_20250913_134335.json,15.649999999999999,2177.46,305.0,14153.01,366.0,3.0,1.0,0.0,327.40000000000003,105.2,871.287,257357.07200000001,3.9124999999999996,544.365,76.25,3538.2525,91.5,0.75,0.25,0.0,81.85000000000001,26.3,217.82175,64339.268000000004,7.21,1524.91,117.0,11706.65,231.0,1.0,1.0,0.0,214.9,105.2,633.759,257357.07200000001,4.0,15.65,12.2
2025-09-13 13:52:29,combination_5,xgboost_model/performance_data/performance/performance_20250913_134335.json,32.35,1435.5399999999997,501.0,9660.52,151.0,2.0,1.0,1.0,357.90000000000003,209.10000000000002,1732.43,53269.072,8.0875,358.88499999999993,125.25,2415.13,37.75,0.5,0.25,0.25,89.47500000000001,52.275000000000006,433.1075,13317.268,18.07,1070.62,239.0,9154.16,136.0,1.0,1.0,1.0,214.9,105.2,773.396,53269.072,4.0,32.36,5.0333
2025-09-13 13:53:01,combination_6,xgboost_model/performance_data/performance/performance_20250913_134335.json,15.979999999999999,2179.88,317.0,14181.05,282.0,3.0,0.0,1.0,336.40000000000003,464.7,928.5699999999999,1138203.6509999998,3.9949999999999997,544.97,79.25,3545.2625,70.5,0.75,0.0,0.25,84.10000000000001,116.175,232.14249999999998,284550.91274999996,7.12,1553.02,121.0,11731.72,189.0,1.0,0.0,1.0,214.9,464.7,689.928,1138203.6509999998,4.0,15.99,9.4
2025-09-13 13:53:33,combination_7,xgboost_model/performance_data/performance/performance_20250913_134335.json,30.83,1452.3500000000001,490.0,9580.029999999999,151.0,2.0,1.0,1.0,366.70000000000005,486.4,1682.569,342153.963,7.7075,363.08750000000003,122.5,2395.0074999999997,37.75,0.5,0.25,0.25,91.67500000000001,121.6,420.64225,85538.49075,17.66,1064.13,238.0,8843.74,129.0,1.0,1.0,1.0,214.9,464.7,752.316,342153.963,4.0,30.83,5.0333
2025-09-13 13:54:05,combination_8,xgboost_model/performance_data/performance/performance_20250913_134335.json,17.77,2308.83,312.0,12128.67,135.0,3.0,1.0,0.0,281.8,101.4,786.97,38218.674000000006,4.4425,577.2075,78.0,3032.1675,33.75,0.75,0.25,0.0,70.45,25.35,196.7425,9554.668500000002,9.48,1681.99,121.0,11751.76,127.0,1.0,1.0,0.0,196.4,101.4,576.384,38218.674000000006,4.0,17.78,4.5
2025-09-13 13:54:37,combination_9,xgboost_model/performance_data/performance/performance_20250913_134335.json,32.29,1447.85,496.0,9674.47,115.0,2.0,1.0,1.0,312.3,205.3,1514.9019999999998,42178.344,8.0725,361.9625,124.0,2418.6175,28.75,0.5,0.25,0.25,78.075,51.325,378.72549999999995,10544.586,15.79,1112.0,235.0,9258.51,106.0,1.0,1.0,1.0,196.4,103.9,675.8119999999999,42178.344,4.0,32.3,3.8333
