epoch,util_gpu,util_mem,mem_used_mib,power_w
1782309892.307,80,15,5946,298.8
1782309892.508,80,15,5946,298.8
1782309892.708,74,12,5946,306.6
1782309892.908,74,12,5946,306.6
1782309893.109,74,12,5946,300.4
1782309893.309,74,12,5946,300.4
1782309893.510,74,12,5946,300.4
1782309893.710,70,12,5946,291.9
1782309893.910,70,12,5946,291.9
1782309894.111,70,12,5946,291.2
1782309894.311,70,12,5946,291.2
1782309894.512,70,12,5946,291.2
1782309894.712,82,15,5946,295.1
1782309894.913,82,15,5946,295.1
1782309895.113,82,15,5946,296.4
1782309895.314,82,15,5946,296.4
1782309895.514,82,15,5946,296.4
1782309895.714,73,12,5946,289.6
1782309895.915,73,12,5946,289.6
1782309896.115,73,12,5946,289.9
1782309896.315,73,12,5946,289.9
1782309896.516,73,12,5946,289.9
1782309896.716,72,12,5946,296.1
1782309896.917,72,12,5946,296.1
1782309897.117,72,12,5946,301.8
1782309897.318,72,12,5946,301.8
1782309897.518,72,12,5946,301.8
1782309897.718,73,13,5946,297.2
1782309897.919,73,13,5946,297.2
1782309898.119,73,13,5946,289.8
1782309898.320,73,13,5946,289.8
1782309898.520,73,13,5946,289.8
1782309898.721,71,11,5946,286.5
1782309898.921,71,11,5946,286.5
1782309899.122,71,11,5946,288.6
1782309899.322,71,11,5946,288.6
1782309899.523,71,11,5946,288.6
1782309899.723,73,14,5946,296.7
1782309899.924,73,14,5946,296.7
1782309900.124,73,14,5946,301.3
1782309900.325,73,14,5946,301.3
1782309900.525,73,14,5946,301.3
1782309900.726,81,14,5946,300.5
1782309900.926,81,14,5946,300.5
1782309901.126,81,14,5946,300.6
1782309901.327,81,14,5946,300.6
1782309901.528,81,14,5946,300.6
1782309901.728,0,0,5946,226.1
1782309901.929,0,0,5946,226.1
1782309902.129,0,0,5946,140.8
1782309902.330,0,0,5946,140.8
1782309902.530,0,0,5946,140.8
1782309902.731,0,0,5946,98.0
1782309902.932,0,0,5946,98.0
1782309903.132,0,0,5946,95.5
1782309903.333,0,0,5946,95.5
1782309903.533,0,0,5946,95.5
1782309903.734,0,0,5946,83.5
1782309903.934,0,0,5946,83.5
1782309904.135,0,0,5946,71.2
1782309904.336,0,0,5946,71.2
1782309904.536,0,0,5946,71.2
1782309904.737,0,0,5946,70.9
1782309904.937,0,0,5946,70.9
1782309905.138,0,0,5946,203.5
1782309905.338,0,0,5946,203.5
1782309905.539,0,0,5946,203.5
1782309905.739,77,13,5946,289.4
1782309905.940,77,13,5946,289.4
1782309906.140,77,13,5946,288.0
1782309906.341,77,13,5946,288.0
1782309906.541,77,13,5946,288.0
1782309906.742,67,12,5946,289.1
1782309906.943,67,12,5946,289.1
1782309907.143,67,12,5946,288.6
1782309907.344,67,12,5946,288.6
1782309907.544,67,12,5946,288.6
1782309907.745,76,14,5946,297.2
1782309907.945,76,14,5946,297.2
1782309908.146,76,14,5946,300.9
1782309908.346,76,14,5946,300.9
1782309908.546,76,14,5946,300.9
1782309908.747,73,13,5946,295.7
1782309908.947,73,13,5946,295.7
1782309909.147,73,13,5946,291.1
1782309909.348,73,13,5946,291.1
1782309909.548,73,13,5946,291.1
1782309909.749,72,13,5946,294.4
1782309909.949,72,13,5946,294.4
1782309910.150,72,13,5946,298.0
1782309910.350,72,13,5946,298.0
1782309910.551,72,13,5946,298.0
1782309910.751,77,13,5946,296.3
1782309910.951,77,13,5946,296.3
1782309911.152,77,13,5946,287.2
1782309911.352,77,13,5946,287.2
1782309911.553,77,13,5946,287.2
1782309911.753,78,13,5946,292.4
1782309911.953,78,13,5946,292.4
1782309912.154,78,13,5946,299.5
1782309912.354,78,13,5946,299.5
1782309912.555,78,13,5946,299.5
1782309912.755,75,13,5946,294.3
1782309912.956,75,13,5946,294.3
1782309913.156,75,13,5946,293.2
1782309913.357,75,13,5946,293.2
1782309913.557,75,13,5946,293.2
1782309913.758,78,14,5946,291.6
1782309913.958,78,14,5946,291.6
1782309914.159,78,14,5946,289.6
1782309914.359,78,14,5946,289.6
1782309914.560,78,14,5946,289.6
1782309914.760,75,13,5946,286.6
1782309914.960,75,13,5946,286.6
1782309915.161,75,13,5946,291.6
1782309915.361,75,13,5946,291.6
1782309915.562,75,13,5946,291.6
1782309915.762,72,12,5946,294.0
1782309915.963,72,12,5946,294.0
1782309916.163,72,12,5946,289.9
1782309916.364,72,12,5946,289.9
1782309916.564,72,12,5946,289.9
1782309916.765,72,13,5946,293.0
1782309916.965,72,13,5946,293.0
1782309917.166,72,13,5946,292.9
1782309917.366,72,13,5946,292.9
1782309917.567,72,13,5946,292.9
1782309917.767,81,15,5946,297.1
1782309917.968,81,15,5946,297.1
1782309918.168,81,15,5946,293.4
1782309918.369,81,15,5946,293.4
1782309918.569,81,15,5946,293.4
1782309918.769,78,14,5946,289.3
1782309918.970,78,14,5946,289.3
1782309919.170,78,14,5946,294.8
1782309919.371,78,14,5946,294.8
1782309919.571,78,14,5946,294.8
1782309919.772,70,12,5946,292.5
1782309919.972,70,12,5946,292.5
1782309920.172,70,12,5946,292.0
1782309920.373,70,12,5946,292.0
1782309920.573,70,12,5946,292.0
1782309920.774,0,0,5946,280.9
1782309920.975,0,0,5946,280.9
1782309921.175,0,0,5946,183.1
1782309921.376,0,0,5946,183.1
1782309921.576,0,0,5946,183.1
1782309921.777,0,0,5946,99.3
1782309921.978,0,0,5946,99.3
1782309922.178,0,0,5946,99.1
1782309922.379,0,0,5946,99.1
1782309922.579,0,0,5946,99.1
1782309922.780,0,0,5946,88.7
1782309922.981,0,0,5946,88.7
1782309923.181,0,0,5946,75.1
1782309923.382,0,0,5946,75.1
1782309923.583,0,0,5946,75.1
1782309923.783,0,0,5946,71.7
1782309923.984,0,0,6740,71.7
1782309924.184,0,0,7006,101.3
1782309924.384,0,0,7006,101.3
1782309924.585,0,0,7006,101.3
1782309924.785,70,13,7006,236.0
1782309924.986,70,13,7006,236.0
1782309925.186,70,13,7006,327.3
1782309925.387,70,13,7006,327.3
1782309925.587,70,13,7006,327.3
1782309925.788,81,16,7006,312.0
1782309925.988,81,16,7006,312.0
1782309926.189,81,16,7006,308.1
1782309926.389,81,16,7006,308.1
1782309926.589,81,16,7006,308.1
1782309926.790,75,15,7006,302.7
1782309926.990,75,15,7006,302.7
1782309927.190,75,15,7006,302.9
1782309927.391,75,15,7006,302.9
1782309927.591,75,15,7006,302.9
1782309927.792,72,14,7006,302.4
1782309927.992,72,14,7006,302.4
1782309928.193,72,14,7006,297.9
1782309928.393,72,14,7006,297.9
1782309928.594,72,14,7006,297.9
1782309928.794,80,16,7006,294.9
1782309928.995,80,16,7006,294.9
1782309929.195,80,16,7006,300.8
1782309929.395,80,16,7006,300.8
1782309929.596,80,16,7006,300.8
1782309929.796,71,14,7006,304.3
1782309929.997,71,14,7006,304.3
1782309930.197,71,14,7006,302.0
1782309930.398,71,14,7006,302.0
1782309930.598,71,14,7006,302.0
1782309930.799,74,14,7006,305.6
1782309930.999,74,14,7006,305.6
1782309931.200,74,14,7006,307.8
1782309931.400,74,14,7006,307.8
1782309931.601,74,14,7006,307.8
1782309931.801,74,15,7006,303.4
1782309932.002,74,15,7006,303.4
1782309932.202,74,15,7006,302.5
1782309932.403,74,15,7006,302.5
1782309932.603,76,15,7006,307.6
1782309932.804,76,15,7006,307.6
1782309933.004,76,15,7006,307.6
1782309933.204,76,15,7006,307.4
1782309933.405,76,15,7006,307.4
1782309933.605,73,14,7006,306.0
1782309933.806,73,14,7006,306.0
1782309934.006,73,14,7006,306.0
1782309934.207,73,14,7006,301.3
1782309934.407,73,14,7006,301.3
1782309934.608,69,13,7006,293.6
1782309934.808,69,13,7006,293.6
1782309935.008,69,13,7006,293.6
1782309935.209,69,13,7006,295.4
1782309935.409,69,13,7006,295.4
1782309935.610,75,14,7006,298.9
1782309935.810,75,14,7006,298.9
1782309936.011,75,14,7006,298.9
1782309936.211,75,14,7006,296.9
1782309936.412,75,14,7006,296.9
1782309936.612,72,13,7006,297.2
1782309936.812,72,13,7006,297.2
1782309937.013,72,13,7006,297.2
1782309937.213,72,13,7006,295.0
1782309937.414,72,13,7006,295.0
1782309937.614,67,13,7006,295.0
1782309937.815,67,13,7006,295.0
1782309938.015,67,13,7006,295.0
1782309938.216,67,13,7006,293.5
1782309938.416,67,13,7006,293.5
1782309938.616,74,14,7006,292.3
1782309938.817,74,14,7006,292.3
1782309939.017,74,14,7006,292.3
1782309939.218,74,14,7006,299.1
1782309939.419,74,14,7006,299.1
1782309939.619,71,13,7006,305.7
1782309939.822,71,13,7006,305.7
1782309940.022,71,13,7006,305.7
1782309940.223,71,13,7006,282.5
1782309940.424,71,13,7006,282.5
1782309940.624,0,0,7006,190.6
1782309940.825,0,0,7006,190.6
1782309941.025,0,0,7006,190.6
1782309941.226,0,0,7006,99.2
1782309941.426,0,0,7006,99.2
1782309941.627,0,0,7006,98.7
1782309941.828,0,0,7006,98.7
1782309942.028,0,0,7006,98.7
1782309942.229,0,0,7006,90.7
1782309942.429,0,0,7006,90.7
1782309942.630,0,0,7006,76.9
1782309942.831,0,0,7006,76.9
1782309943.031,0,0,7006,76.9
1782309943.233,0,0,7006,71.2
1782309943.434,0,0,7006,71.2
1782309943.634,94,21,7006,141.6
1782309943.835,94,21,7006,141.6
1782309944.035,94,21,7006,141.6
1782309944.236,94,21,7006,262.4
1782309944.436,94,21,7006,262.4
1782309944.637,76,15,7006,313.0
1782309944.837,76,15,7006,313.0
1782309945.038,76,15,7006,313.0
1782309945.238,76,15,7006,298.5
1782309945.439,76,15,7006,298.5
1782309945.639,75,14,7006,299.6
1782309945.839,75,14,7006,299.6
1782309946.040,75,14,7006,299.6
1782309946.240,75,14,7006,301.0
1782309946.441,75,14,7006,301.0
1782309946.641,74,14,7006,299.9
1782309946.842,74,14,7006,299.9
1782309947.042,74,14,7006,299.9
1782309947.243,74,14,7006,301.1
1782309947.443,74,14,7006,301.1
1782309947.643,71,13,7006,299.2
1782309947.844,71,13,7006,299.2
1782309948.044,71,13,7006,299.2
1782309948.245,71,13,7006,299.4
1782309948.445,71,13,7006,299.4
1782309948.646,75,14,7006,308.2
1782309948.846,75,14,7006,308.2
1782309949.047,75,14,7006,308.2
1782309949.247,75,14,7006,303.0
1782309949.447,75,14,7006,303.0
