size,fp32_score,int8_score
large,0.8570808172,0.8316619992
large,0.8943110108,0.8717971444
large,0.8899977803,0.8717971444
large,0.8538807034,0.7821026444
large,0.8824515343,0.8316619992
large,0.8798463941,0.8717971444
large,0.8419030905,0.7821026444
large,0.8963375688,0.8717971444
large,0.8926184773,0.8717971444
large,0.8422819972,0.7821026444
large,0.8957573175,0.8717971444
large,0.8798958063,0.8717971444
large,0.8583544493,0.8316619992
large,0.8846396804,0.8717971444
large,0.8762568235,0.8717971444
large,0.8580418825,0.8316619992
large,0.893764317,0.8717971444
large,0.8703432679,0.8717971444
large,0.8511898518,0.8316619992
large,0.9020745754,0.8717971444
large,0.9018029571,0.8717971444
large,0.8611434102,0.8316619992
large,0.8974882364,0.9034739137
large,0.8857260942,0.8717971444
large,0.8633425236,0.8316619992
large,0.905162096,0.8717971444
large,0.8913437724,0.8316619992
large,0.8766819239,0.8316619992
large,0.8942117691,0.8717971444
large,0.882969439,0.8316619992
large,0.8697990179,0.8316619992
large,0.9197730422,0.9034739137
large,0.8667851686,0.8316619992
large,0.8458893895,0.8316619992
large,0.9168898463,0.9034739137
large,0.8343747258,0.7821026444
large,0.7872028351,0.7228156328
large,0.7747228742,0.7503580451
large,0.9145530462,0.9034739137
large,0.8504411578,0.8316619992
large,0.7616794705,0.6593308449
large,0.7096410394,0.6593308449
large,0.92475003,0.9034739137
large,0.8612894416,0.8316619992
large,0.8095321059,0.789286077
large,0.7488770485,0.7069088221
large,0.9249354601,0.9034739137
large,0.8920285702,0.8717971444
large,0.8329960108,0.8235710263
large,0.7608689666,0.7069088221
large,0.921789825,0.927970469
large,0.8918889761,0.8717971444
large,0.845883131,0.789286077
large,0.6941747069,0.6593308449
large,0.9257228374,0.9034739137
large,0.8762440085,0.8717971444
large,0.816442132,0.7821026444
large,0.7113876343,0.6593308449
large,0.9141175151,0.9034739137
large,0.8819687963,0.8717971444
large,0.7917258143,0.8235710263
large,0.747638762,0.6083088517
large,0.9202472568,0.927970469
large,0.8897091746,0.8717971444
large,0.7830545902,0.7503580451
large,0.7716237307,0.6083088517
large,0.9095276594,0.9034739137
large,0.8875661492,0.8316619992
large,0.7978590727,0.7069088221
large,0.7672529221,0.7228156328
large,0.9189808369,0.9034739137
large,0.8509220481,0.8316619992
large,0.8168242574,0.8235710263
large,0.7971419692,0.7228156328
large,0.9077319503,0.9034739137
large,0.8724245429,0.8717971444
large,0.8332778215,0.8235710263
large,0.7677491903,0.789286077
large,0.892913878,0.8717971444
large,0.8919588327,0.8717971444
large,0.8546853662,0.7821026444
large,0.7541025877,0.7228156328
large,0.8900210857,0.8316619992
large,0.8851192594,0.8717971444
large,0.8105581403,0.7228156328
large,0.7720342278,0.7069088221
large,0.9016819,0.8717971444
large,0.8955138922,0.8717971444
large,0.807351172,0.7821026444
large,0.8071709275,0.7503580451
large,0.8995676041,0.8717971444
large,0.8953248858,0.8717971444
large,0.7950085998,0.7821026444
large,0.7843050361,0.6083088517
large,0.899116993,0.8717971444
large,0.893489182,0.8717971444
large,0.8451903462,0.7821026444
large,0.7912140489,0.7503580451
large,0.9099951386,0.8717971444
large,0.9020006657,0.8717971444
large,0.8358089924,0.7821026444
large,0.7317691445,0.6545230746
large,0.9143994451,0.8717971444
large,0.8993176818,0.8717971444
large,0.8385067582,0.7821026444
large,0.7489132881,0.7821026444
large,0.9071708322,0.9034739137
large,0.8890219331,0.8717971444
large,0.8511249423,0.8316619992
large,0.7116875052,0.5548050404
large,0.9091166258,0.9034739137
large,0.8836801648,0.8717971444
large,0.8457468748,0.8316619992
large,0.7299287319,0.7228156328
large,0.9190944433,0.9034739137
large,0.8400887847,0.7821026444
large,0.8297873139,0.789286077
large,0.725110054,0.7069088221
large,0.9308212996,0.9034739137
large,0.8630263209,0.8316619992
large,0.7252810597,0.6083088517
large,0.9202225804,0.9034739137
large,0.8688351512,0.8316619992
large,0.7486664653,0.7228156328
large,0.9166408181,0.9034739137
large,0.8782730103,0.8316619992
large,0.8073790669,0.7503580451
large,0.9164434075,0.927970469
large,0.8756192923,0.8316619992
large,0.8057439923,0.7821026444
large,0.9259306788,0.9034739137
large,0.8796292543,0.8316619992
large,0.8196153045,0.8235710263
large,0.9141925573,0.9034739137
large,0.8736521006,0.8316619992
large,0.7986444831,0.579200089
large,0.9102326632,0.9034739137
large,0.871483922,0.8316619992
large,0.8019447923,0.7821026444
large,0.9132310748,0.9034739137
large,0.8569306135,0.8316619992
large,0.8052484393,0.7821026444
large,0.9227515459,0.927970469
large,0.8633856177,0.8316619992
large,0.780678153,0.7821026444
large,0.9225907326,0.927970469
large,0.859325707,0.8316619992
large,0.7747257352,0.7503580451
large,0.9132956862,0.9034739137
large,0.8718431592,0.8316619992
large,0.7615248561,0.7228156328
large,0.9167791605,0.9034739137
large,0.865778029,0.8717971444
large,0.7929636836,0.7821026444
large,0.7886435986,0.789286077
large,0.9101815224,0.927970469
large,0.8885279298,0.8717971444
large,0.8147008419,0.7503580451
large,0.775224328,0.7821026444
large,0.9003463387,0.8717971444
large,0.8830572963,0.8316619992
large,0.8020841479,0.7821026444
large,0.7778461576,0.6593308449
large,0.8836083412,0.8717971444
large,0.8785291314,0.8717971444
large,0.857164681,0.8316619992
large,0.8156402707,0.7069088221
large,0.8932736516,0.8717971444
large,0.8683375716,0.8717971444
large,0.7723940611,0.7821026444
large,0.7696118355,0.6593308449
large,0.885671258,0.8717971444
large,0.8855063319,0.8717971444
large,0.8013209701,0.7069088221
large,0.7466888428,0.8316619992
large,0.8978173137,0.8717971444
large,0.8912291527,0.8717971444
large,0.8623812795,0.8316619992
large,0.8192976117,0.8235710263
large,0.9029589891,0.8717971444
large,0.897215724,0.8717971444
large,0.8942944407,0.8717971444
large,0.8008849025,0.789286077
large,0.8859230876,0.8717971444
large,0.8761633039,0.8717971444
large,0.8667848706,0.8316619992
large,0.8009105921,0.7821026444
large,0.90000844,0.9034739137
large,0.8923212886,0.8717971444
large,0.8786203861,0.8717971444
large,0.8273194432,0.7821026444
large,0.9002974629,0.8717971444
large,0.8616682291,0.8316619992
large,0.8229696751,0.8316619992
large,0.785251379,0.8316619992
large,0.9029632211,0.8717971444
large,0.855365932,0.7821026444
large,0.8400726914,0.8316619992
large,0.8298590779,0.8717971444
large,0.9082016349,0.9034739137
large,0.8602399826,0.8717971444
large,0.8195680976,0.8316619992
large,0.9221444726,0.9034739137
large,0.8474223018,0.8717971444
large,0.7958664298,0.8235710263
large,0.9358668923,0.927970469
large,0.8445076942,0.8717971444
large,0.7894939184,0.7821026444
large,0.9184379578,0.9034739137
large,0.8631818891,0.8533143997
large,0.8580949903,0.8717971444
large,0.9161561728,0.9034739137
large,0.8617677093,0.8717971444
large,0.8517736793,0.8533143997
large,0.915654242,0.9034739137
large,0.8930324912,0.8717971444
large,0.8462359905,0.8316619992
large,0.9002246857,0.9034739137
large,0.8646345139,0.8717971444
large,0.8437522054,0.8316619992
large,0.8849795461,0.8717971444
large,0.8680855036,0.8717971444
large,0.8924689889,0.8316619992
large,0.8733842969,0.8717971444
large,0.8541957736,0.8717971444
large,0.9015460014,0.8717971444
large,0.8614453077,0.8717971444
large,0.8338816166,0.8316619992
large,0.9162029028,0.8717971444
large,0.8612710834,0.8717971444
large,0.8547965884,0.8717971444
large,0.9093324542,0.9034739137
large,0.8838905096,0.8717971444
large,0.8621555567,0.8533143997
large,0.8524234295,0.8316619992
large,0.8933379054,0.8316619992
large,0.884188056,0.8717971444
large,0.8482042551,0.8316619992
large,0.8336311579,0.8235710263
large,0.8750934601,0.8717971444
large,0.8360278606,0.8316619992
large,0.8002511859,0.7503580451
large,0.8000541925,0.8316619992
large,0.8687194586,0.8316619992
large,0.8565480113,0.8316619992
large,0.8508853316,0.7821026444
large,0.821228683,0.789286077
large,0.8514218926,0.8316619992
large,0.8239356875,0.789286077
large,0.8160305619,0.8316619992
large,0.8701781034,0.8316619992
large,0.8557497859,0.8316619992
large,0.8235675693,0.789286077
large,0.9123520255,0.9034739137
large,0.8673443794,0.8316619992
large,0.8587619066,0.8316619992
large,0.8989276886,0.9034739137
large,0.8568362594,0.8235710263
large,0.8474026918,0.8316619992
large,0.8922783732,0.9034739137
large,0.8643991947,0.8717971444
large,0.8462959528,0.8235710263
large,0.8954511881,0.8717971444
large,0.8506344557,0.8316619992
large,0.8052104115,0.7821026444
large,0.9052810073,0.9034739137
large,0.8631894588,0.8316619992
large,0.8555742502,0.8235710263
large,0.904889822,0.9034739137
large,0.8641703725,0.8316619992
large,0.8290760517,0.789286077
large,0.9068106413,0.9034739137
large,0.864643991,0.8533143997
large,0.855068624,0.8316619992
large,0.8852697611,0.8717971444
large,0.8694369197,0.8717971444
large,0.8439331651,0.8235710263
large,0.8841047883,0.8717971444
large,0.8697984815,0.8717971444
large,0.8379570842,0.8316619992
large,0.9062434435,0.8717971444
large,0.8885275126,0.9034739137
large,0.8379863501,0.789286077
large,0.8845744729,0.8717971444
large,0.8685931563,0.8717971444
large,0.8665141463,0.8717971444
large,0.8930187225,0.9034739137
large,0.8504064083,0.8533143997
large,0.8424291611,0.8717971444
large,0.9011234045,0.9034739137
large,0.8680507541,0.8717971444
large,0.8618618846,0.8316619992
large,0.8712463975,0.8316619992
large,0.8700705767,0.8717971444
large,0.8380842209,0.8316619992
large,0.9100505114,0.9034739137
large,0.8680738211,0.8316619992
large,0.8025804758,0.7821026444
large,0.8900017142,0.9034739137
large,0.8744398355,0.8316619992
large,0.9089651704,0.927970469
large,0.8838188052,0.8717971444
large,0.9060678482,0.8717971444
large,0.9000257254,0.8717971444
large,0.8985753655,0.8717971444
large,0.8959394693,0.8717971444
large,0.8925588131,0.8717971444
large,0.8782810569,0.8717971444
large,0.9143045545,0.9034739137
large,0.8911706209,0.8717971444
large,0.9048301578,0.9034739137
large,0.8904139996,0.8717971444
large,0.8911025524,0.8717971444
large,0.8857635856,0.8316619992
large,0.9000477791,0.8717971444
large,0.8841590285,0.8717971444
large,0.8879839778,0.8717971444
large,0.8793523312,0.8717971444
large,0.8966685534,0.9034739137
large,0.8820033073,0.8717971444
large,0.908089757,0.9034739137
large,0.8811457753,0.8717971444
large,0.8917476535,0.9034739137
large,0.8554099798,0.8717971444
large,0.893907845,0.9034739137
large,0.8006680012,0.8316619992
large,0.9035481811,0.9034739137
large,0.8049467206,0.7821026444
large,0.9025551081,0.9034739137
large,0.7720632553,0.7171781659
large,0.9240659475,0.9034739137
large,0.90820539,0.9034739137
large,0.9263265729,0.9034739137
large,0.9262804389,0.9034739137
large,0.9195591211,0.9034739137
large,0.9066172838,0.8717971444
large,0.921269536,0.8717971444
large,0.8988221288,0.8316619992
large,0.8698032498,0.7821026444
large,0.8964495063,0.8717971444
large,0.8980997205,0.8316619992
large,0.9134634733,0.8316619992
large,0.9178194404,0.8717971444
large,0.8982447386,0.8717971444
large,0.8493062258,0.8316619992
large,0.8561831713,0.8316619992
large,0.850515306,0.7821026444
large,0.8615537882,0.9034739137
large,0.8175691962,0.789286077
large,0.9032336473,0.9034739137
large,0.8135544062,0.789286077
large,0.9048284888,0.9034739137
large,0.8237081766,0.789286077
large,0.9097343087,0.9034739137
large,0.8359245062,0.789286077
large,0.8802988529,0.927970469
large,0.814458549,0.7503580451
large,0.8927973509,0.9034739137
large,0.8499931693,0.789286077
large,0.8984368443,0.9034739137
large,0.837014854,0.8316619992
large,0.922185421,0.927970469
large,0.8318380117,0.8316619992
large,0.9240446091,0.9034739137
large,0.8283033967,0.789286077
large,0.9257770777,0.9034739137
large,0.8590682149,0.789286077
large,0.8162840009,0.7503580451
large,0.9220921397,0.9034739137
large,0.8460146189,0.7228156328
large,0.8034284711,0.8235710263
large,0.9210888147,0.9034739137
large,0.8705890775,0.789286077
large,0.8324496746,0.789286077
large,0.9222194552,0.9034739137
large,0.8623000979,0.8235710263
large,0.8523639441,0.789286077
large,0.9218744636,0.9034739137
large,0.8265087008,0.789286077
large,0.8124337792,0.6545230746
large,0.9308845997,0.9034739137
large,0.8312208652,0.789286077
large,0.8294082284,0.7228156328
large,0.9263888001,0.927970469
large,0.8397073746,0.7228156328
large,0.8306539655,0.789286077
large,0.9094746113,0.8902837038
large,0.8299720287,0.7228156328
large,0.8191078305,0.7503580451
large,0.9010617137,0.8902837038
large,0.8339530826,0.7228156328
large,0.7483169436,0.6545230746
large,0.9123618603,0.8902837038
large,0.8495077491,0.7228156328
large,0.7940173745,0.7228156328
large,0.9184438586,0.9110293388
large,0.845410049,0.7821026444
large,0.8366205096,0.6593308449
large,0.9173383713,0.9110293388
large,0.8627356887,0.7228156328
large,0.8274900317,0.7228156328
large,0.91833359,0.9110293388
large,0.8507910967,0.7069088221
large,0.8467284441,0.6545230746
large,0.9179062247,0.9110293388
large,0.8264553547,0.7821026444
large,0.8228058219,0.579200089
large,0.9112454057,0.9034739137
large,0.8422868252,0.789286077
large,0.8383530974,0.7228156328
large,0.928804636,0.927970469
large,0.8744423985,0.8533143997
large,0.8595744967,0.8316619992
large,0.9522815347,0.9466176033
large,0.8713638783,0.8316619992
large,0.8475224972,0.7821026444
large,0.9348590374,0.9466176033
large,0.8575643897,0.8316619992
large,0.8363739252,0.8316619992
large,0.9273102283,0.927970469
large,0.8397746682,0.8316619992
large,0.8381518722,0.8316619992
large,0.9319627881,0.9034739137
large,0.8754413128,0.8316619992
large,0.8158050179,0.8316619992
large,0.9318326116,0.9034739137
large,0.8793752193,0.8316619992
large,0.8070441484,0.8316619992
large,0.9153250456,0.9034739137
large,0.8884341121,0.8717971444
large,0.8086645603,0.7821026444
large,0.9166862965,0.8717971444
large,0.8855498433,0.8717971444
large,0.8241723776,0.8316619992
large,0.9170771241,0.8717971444
large,0.8760707378,0.8717971444
large,0.8238067031,0.8316619992
large,0.9054256082,0.8717971444
large,0.874630928,0.8717971444
large,0.822688818,0.8316619992
large,0.9293957353,0.9034739137
large,0.8865762353,0.8717971444
large,0.8356969357,0.8316619992
large,0.9230347276,0.9034739137
large,0.8883870244,0.8717971444
large,0.8877127767,0.9034739137
large,0.9126725793,0.8717971444
large,0.8862174153,0.8717971444
large,0.8821960092,0.8717971444
large,0.8954649568,0.8316619992
large,0.8921337724,0.8717971444
large,0.8799240589,0.8717971444
large,0.896092236,0.9034739137
large,0.8858418465,0.8717971444
large,0.8679409623,0.8717971444
large,0.8943112493,0.8316619992
large,0.8887908459,0.8717971444
large,0.8872193098,0.8717971444
large,0.9084386826,0.9034739137
large,0.8866305947,0.8717971444
large,0.8742959499,0.7821026444
large,0.5745770931,0.579200089
large,0.8974437714,0.9034739137
large,0.883849442,0.8717971444
large,0.8400331736,0.7228156328
large,0.703486383,0.6593308449
large,0.8824059367,0.8717971444
large,0.877107501,0.8316619992
large,0.8671376109,0.8717971444
large,0.7228408456,0.579200089
large,0.8909298778,0.8717971444
large,0.8822677732,0.8717971444
large,0.6788215637,0.579200089
large,0.9100887179,0.9034739137
large,0.9085096717,0.9034739137
large,0.7814646959,0.6545230746
large,0.9166569114,0.9034739137
large,0.9079408646,0.9034739137
large,0.7842195034,0.7228156328
large,0.9096218348,0.9034739137
large,0.9065755606,0.9034739137
large,0.7530178428,0.6545230746
large,0.9150028825,0.9034739137
large,0.9121710658,0.9034739137
large,0.8404278755,0.789286077
large,0.7066694498,0.6545230746
large,0.9179623723,0.9034739137
large,0.8988800049,0.8717971444
large,0.8196411133,0.789286077
large,0.6666901112,0.6545230746
large,0.9040302634,0.9034739137
large,0.897819519,0.8717971444
large,0.8450860381,0.789286077
large,0.6586514711,0.6545230746
large,0.9087834954,0.8717971444
large,0.8981212378,0.9034739137
large,0.8528048992,0.8235710263
large,0.6454982162,0.6083088517
large,0.8999807239,0.8717971444
large,0.897456944,0.8717971444
large,0.8328015208,0.7503580451
large,0.7446668744,0.6593308449
large,0.8989800215,0.8717971444
large,0.895947516,0.8717971444
large,0.8059957027,0.8235710263
large,0.7350389957,0.6545230746
large,0.90035671,0.8717971444
large,0.9000473022,0.8717971444
large,0.8258543611,0.789286077
large,0.7733225822,0.7228156328
large,0.9086639285,0.8717971444
large,0.9021572471,0.8717971444
large,0.844137907,0.8235710263
large,0.7415422797,0.7821026444
large,0.9151209593,0.8717971444
large,0.9112930894,0.9034739137
large,0.8682921529,0.8235710263
large,0.783046186,0.7821026444
large,0.9256117344,0.9034739137
large,0.9163726568,0.9034739137
large,0.855735302,0.789286077
large,0.744399488,0.7228156328
large,0.9170736074,0.9034739137
large,0.91437608,0.9034739137
large,0.851803422,0.7503580451
large,0.7446088195,0.7228156328
large,0.9068267345,0.9034739137
large,0.9052224755,0.9034739137
large,0.8504104018,0.7503580451
large,0.7553787827,0.7228156328
large,0.9163097739,0.9034739137
large,0.9127862453,0.9034739137
large,0.8576409817,0.8235710263
large,0.778863728,0.7821026444
large,0.9280462265,0.9034739137
large,0.90341115,0.9034739137
